Round, Selected Clients
62, 0, 1, 3, 4, 2, 9
63, 5, 4, 2, 8, 3, 9
64, 4, 6, 8, 0, 3, 1
65, 5, 3, 0, 9, 7, 1
66, 3, 2, 7, 1, 0, 5
67, 2, 3, 0, 4, 8, 7
68, 0, 9, 8, 5, 7, 4
69, 7, 6, 2, 1, 9, 5
70, 9, 3, 8, 6, 4, 5
71, 0, 8, 5, 3, 2, 7
72, 2, 3, 4, 9, 8, 5
73, 3, 5, 9, 7, 0, 8
74, 7, 4, 9, 5, 6, 0
75, 5, 3, 0, 8, 2, 7
76, 6, 3, 7, 8, 2, 4
77, 5, 2, 7, 6, 8, 9
78, 5, 1, 6, 3, 9, 8
79, 4, 2, 7, 0, 6, 3
80, 3, 2, 4, 9, 8, 0
81, 2, 9, 0, 5, 8, 4
82, 8, 1, 2, 0, 7, 4
83, 6, 9, 7, 1, 0, 2
84, 9, 1, 6, 3, 0, 8
85, 2, 9, 8, 1, 3, 7
86, 0, 8, 7, 3, 2, 4
87, 8, 9, 7, 6, 2, 1
88, 7, 3, 5, 9, 0, 6
89, 4, 3, 6, 7, 1, 2
90, 3, 4, 8, 1, 7, 9
91, 0, 2, 4, 6, 7, 5
92, 0, 5, 9, 3, 6, 4
93, 0, 8, 6, 2, 4, 9
94, 6, 1, 8, 2, 4, 5
95, 0, 5, 6, 4, 3, 1
96, 2, 8, 3, 1, 0, 9
97, 1, 5, 7, 3, 4, 8
98, 8, 2, 0, 5, 7, 9
99, 4, 6, 1, 9, 2, 5
100, 8, 7, 5, 6, 3, 1
101, 5, 2, 1, 9, 3, 4
102, 6, 8, 7, 2, 3, 1
103, 0, 2, 5, 8, 1, 6
104, 6, 9, 3, 1, 4, 2
105, 8, 3, 9, 0, 4, 6
106, 1, 7, 2, 5, 3, 6
107, 3, 2, 9, 4, 6, 8
108, 7, 5, 6, 0, 9, 4
109, 7, 6, 1, 9, 3, 5
110, 0, 4, 9, 5, 1, 6
111, 5, 1, 4, 2, 9, 6
112, 7, 1, 2, 0, 4, 3
113, 1, 3, 0, 7, 4, 9
114, 5, 4, 8, 3, 9, 6
115, 9, 5, 6, 0, 2, 3
116, 4, 1, 0, 8, 9, 7
117, 4, 6, 9, 7, 2, 8
118, 5, 8, 6, 7, 0, 3
119, 4, 5, 3, 8, 0, 7
120, 8, 4, 3, 1, 6, 0
121, 6, 2, 5, 9, 1, 0
122, 3, 4, 0, 8, 1, 9
123, 5, 4, 3, 6, 7, 1
124, 0, 7, 5, 8, 6, 9
125, 4, 0, 8, 3, 5, 9
126, 1, 2, 8, 3, 5, 7
127, 3, 7, 5, 2, 6, 8
128, 3, 8, 6, 0, 2, 7
129, 6, 5, 2, 8, 7, 9
130, 5, 6, 8, 0, 9, 3
131, 2, 8, 9, 5, 7, 4
132, 7, 4, 9, 6, 8, 1
133, 3, 1, 8, 2, 7, 5
134, 2, 4, 9, 3, 5, 0
135, 2, 8, 6, 3, 0, 7
136, 7, 0, 9, 1, 4, 5
137, 9, 5, 8, 4, 1, 6
138, 2, 8, 4, 0, 5, 7
139, 3, 8, 0, 2, 4, 9
140, 5, 4, 6, 7, 3, 1
141, 0, 2, 1, 4, 3, 5
142, 6, 2, 9, 3, 4, 0
143, 0, 8, 5, 7, 4, 9
144, 4, 1, 0, 5, 3, 9
145, 3, 5, 2, 8, 4, 0
146, 6, 9, 5, 2, 4, 7
147, 9, 6, 8, 1, 7, 0
148, 6, 3, 8, 1, 4, 7
149, 4, 1, 5, 7, 8, 6
150, 7, 4, 3, 9, 8, 0
151, 5, 8, 3, 0, 6, 2
152, 3, 8, 2, 7, 1, 9
153, 3, 2, 5, 8, 0, 7
154, 8, 0, 1, 5, 2, 4
155, 4, 8, 1, 7, 6, 5
156, 5, 0, 7, 4, 1, 2
157, 3, 9, 7, 6, 4, 0
158, 5, 8, 7, 3, 6, 4
159, 6, 0, 4, 3, 9, 2
160, 0, 1, 8, 2, 4, 5
161, 3, 1, 9, 0, 5, 8
162, 7, 8, 6, 4, 9, 3
163, 8, 2, 7, 0, 5, 3
164, 2, 1, 9, 8, 0, 4
165, 2, 5, 7, 3, 8, 4
166, 4, 3, 0, 9, 5, 1
167, 4, 9, 8, 0, 6, 3
168, 5, 6, 3, 8, 1, 4
169, 6, 0, 3, 2, 5, 8
170, 4, 0, 9, 1, 5, 8
171, 6, 8, 0, 2, 5, 1
172, 7, 2, 3, 1, 4, 0
173, 3, 0, 1, 8, 2, 4
174, 3, 1, 5, 0, 7, 4
175, 5, 2, 8, 6, 9, 4
176, 8, 5, 7, 1, 6, 3
177, 5, 2, 7, 6, 9, 3
178, 0, 3, 1, 6, 2, 9
179, 5, 6, 3, 8, 1, 9
180, 7, 4, 0, 1, 2, 6
181, 1, 5, 8, 4, 6, 7
182, 8, 7, 2, 9, 1, 6
183, 7, 0, 8, 4, 9, 2
184, 0, 6, 3, 2, 1, 8
185, 5, 8, 0, 6, 7, 4
186, 9, 4, 2, 6, 3, 1
187, 1, 2, 0, 6, 3, 4
188, 9, 2, 4, 6, 5, 8
189, 3, 7, 0, 8, 4, 5
190, 1, 3, 0, 5, 6, 8
191, 0, 1, 7, 6, 2, 5
192, 0, 3, 1, 6, 8, 5
193, 1, 5, 0, 4, 9, 3
194, 8, 1, 9, 0, 5, 3
195, 7, 4, 6, 1, 2, 0
196, 1, 2, 3, 7, 0, 5
197, 9, 4, 0, 3, 2, 7
198, 3, 4, 7, 8, 5, 9
199, 6, 0, 8, 7, 9, 2
200, 2, 1, 9, 3, 4, 5
