Round,ClientIndex,ExecutionTime(s)
178,1,27.336555
178,2,46.915066
178,3,48.259842
178,4,55.195047
179,0,53.936873
179,1,22.049676
179,2,57.916905
179,3,54.776398
179,4,52.085948
180,0,57.403853
180,1,47.998626
180,2,34.479114
180,3,58.814793
180,4,31.322891
181,0,55.785986
181,1,33.521308
181,2,48.127930
181,3,31.904185
181,4,54.343353
182,0,46.311198
182,1,37.140599
182,2,49.247595
182,3,41.425592
182,4,28.050751
183,0,23.765838
183,1,33.562545
183,2,31.181640
183,3,30.893212
183,4,35.458740
184,0,30.556736
184,1,51.641596
184,2,48.665558
184,3,27.016596
184,4,45.465923
185,0,25.634372
185,1,40.223765
185,2,39.247827
185,3,48.777257
185,4,21.541332
186,0,22.187940
186,1,25.859532
186,2,42.928575
186,3,44.187046
186,4,51.495767
187,0,56.833953
187,1,35.193325
187,2,54.416168
187,3,48.025603
187,4,62.522638
188,0,54.860343
188,1,33.446601
188,2,52.830120
188,3,28.788144
188,4,33.624389
189,0,46.475077
189,1,34.253440
189,2,40.483232
189,3,41.423478
189,4,39.236705
190,0,31.592745
190,1,36.795813
190,2,58.116022
190,3,64.424026
190,4,59.718832
191,0,35.636697
191,1,35.151038
191,2,62.858092
191,3,55.685595
191,4,58.905631
192,0,31.698438
192,1,32.722839
192,2,30.600214
192,3,41.514950
192,4,26.287244
193,0,57.807656
193,1,48.604069
193,2,43.517834
193,3,31.456321
193,4,64.249756
194,0,34.500398
194,1,56.146373
194,2,56.186002
194,3,54.314800
194,4,42.938592
195,0,54.314987
195,1,45.536038
195,2,27.885271
195,3,52.115885
195,4,30.894948
196,0,26.063882
196,1,27.798221
196,2,39.386511
196,3,30.833446
196,4,45.371776
197,0,30.951841
197,1,22.496937
197,2,30.442875
197,3,39.922504
197,4,29.620047
198,0,28.500410
198,1,33.688765
198,2,58.014855
198,3,35.835275
198,4,59.220361
199,0,28.366305
199,1,42.029022
199,2,26.886154
199,3,31.214980
199,4,49.045116
200,0,34.425785
200,1,46.468636
200,2,54.983070
200,3,31.117698
200,4,47.557664
