Round, Client Index, Execution Time (s)
36, 1, 7.3004
36, 2, 28.2298
36, 3, 41.0051
36, 4, 21.5215
37, 0, 20.9094
37, 1, 26.0945
37, 2, 12.3555
37, 3, 16.6670
37, 4, 6.8424
38, 0, 12.8945
38, 1, 39.3315
38, 2, 35.0080
38, 3, 15.7563
38, 4, 29.8854
39, 0, 13.1405
39, 1, 17.4503
39, 2, 27.0235
39, 3, 22.6463
39, 4, 32.6121
40, 0, 5.5611
40, 1, 31.0493
40, 2, 18.2045
40, 3, 28.1527
40, 4, 22.5649
41, 0, 31.7050
41, 1, 4.5121
41, 2, 18.6375
41, 3, 38.3948
41, 4, 21.5054
42, 0, 15.1433
42, 1, 24.5202
42, 2, 19.3997
42, 3, 47.4234
42, 4, 37.1904
43, 0, 10.7981
43, 1, 27.7648
43, 2, 36.1815
43, 3, 15.0697
43, 4, 33.3071
44, 0, 33.8917
44, 1, 38.1982
44, 2, 21.0494
44, 3, 41.0903
44, 4, 14.3096
45, 0, 3.0409
45, 1, 13.2088
45, 2, 25.9348
45, 3, 30.2332
45, 4, 41.3071
46, 0, 37.9165
46, 1, 6.7471
46, 2, 40.8010
46, 3, 20.8151
46, 4, 33.5570
47, 0, 20.1901
47, 1, 35.3944
47, 2, 14.6874
47, 3, 24.4280
47, 4, 10.3689
48, 0, 55.1344
48, 1, 10.6907
48, 2, 34.2523
48, 3, 40.9083
48, 4, 21.6199
49, 0, 17.2107
49, 1, 40.9791
49, 2, 46.1865
49, 3, 6.9923
49, 4, 28.2164
50, 0, 21.6383
50, 1, 44.4546
50, 2, 11.4498
50, 3, 30.2252
50, 4, 25.8846
51, 0, 2.9975
51, 1, 24.0652
51, 2, 19.8512
51, 3, 7.3036
51, 4, 34.9135
52, 0, 26.0517
52, 1, 32.6391
52, 2, 21.7767
52, 3, 3.6304
52, 4, 16.2856
53, 0, 14.6779
53, 1, 31.8767
53, 2, 26.7592
53, 3, 20.1323
53, 4, 42.7993
54, 0, 11.2334
54, 1, 27.9768
54, 2, 23.7670
54, 3, 30.8369
54, 4, 36.3338
55, 0, 5.3770
55, 1, 16.1793
55, 2, 40.5745
55, 3, 34.0357
55, 4, 21.6143
56, 0, 24.7106
56, 1, 12.2651
56, 2, 8.0644
56, 3, 34.7167
56, 4, 5.2336
57, 0, 22.8606
57, 1, 45.9822
57, 2, 25.6649
57, 3, 12.8586
57, 4, 32.1663
58, 0, 37.8612
58, 1, 5.0832
58, 2, 23.9946
58, 3, 11.5901
58, 4, 40.6637
59, 0, 5.2579
59, 1, 44.1589
59, 2, 34.1915
59, 3, 17.6048
59, 4, 20.3963
60, 0, 29.4916
60, 1, 46.0892
60, 2, 15.7113
60, 3, 10.7243
60, 4, 41.8603
61, 0, 38.1524
61, 1, 20.7766
61, 2, 25.7675
61, 3, 10.8313
61, 4, 6.6800
62, 0, 12.0592
62, 1, 21.5975
62, 2, 4.2597
62, 3, 17.4513
62, 4, 7.0560
63, 0, 27.1485
63, 1, 20.6507
63, 2, 8.3281
63, 3, 5.5364
63, 4, 37.1157
64, 0, 7.3859
64, 1, 28.8113
64, 2, 3.1677
64, 3, 12.3884
64, 4, 18.8721
65, 0, 23.2689
65, 1, 31.6412
65, 2, 3.0020
65, 3, 16.7677
65, 4, 27.4242
66, 0, 5.5003
66, 1, 19.0158
66, 2, 31.4215
66, 3, 16.2056
66, 4, 35.6571
67, 0, 22.3383
67, 1, 16.9408
67, 2, 8.5605
67, 3, 3.5552
67, 4, 12.7857
68, 0, 46.7737
68, 1, 40.2422
68, 2, 10.2406
68, 3, 29.5062
68, 4, 24.0918
69, 0, 11.7235
69, 1, 25.5571
69, 2, 36.2937
69, 3, 6.7109
69, 4, 41.7026
70, 0, 25.8129
70, 1, 42.4036
70, 2, 6.6274
70, 3, 38.1778
70, 4, 20.4138
71, 0, 30.1234
71, 1, 25.1108
71, 2, 18.5840
71, 3, 14.4283
71, 4, 10.2096
72, 0, 38.8496
72, 1, 15.7430
72, 2, 29.5422
72, 3, 32.3416
72, 4, 5.7785
73, 0, 31.9613
73, 1, 3.2103
73, 2, 13.9257
73, 3, 18.1558
73, 4, 37.3585
74, 0, 2.8893
74, 1, 11.2709
74, 2, 7.0448
74, 3, 33.6457
74, 4, 21.2568
75, 0, 24.4944
75, 1, 44.8956
75, 2, 14.5313
75, 3, 39.4835
75, 4, 35.2474
76, 0, 28.7278
76, 1, 24.5059
76, 2, 33.7331
76, 3, 10.7430
76, 4, 36.5362
77, 0, 30.9538
77, 1, 24.0076
77, 2, 6.6395
77, 3, 19.0063
77, 4, 28.1571
78, 0, 26.7276
78, 1, 11.0292
78, 2, 20.2087
78, 3, 39.0975
78, 4, 16.0374
79, 0, 43.1688
79, 1, 26.5798
79, 2, 6.2771
79, 3, 30.8053
79, 4, 20.0663
80, 0, 6.9400
80, 1, 18.9456
80, 2, 16.1524
80, 3, 23.0952
80, 4, 11.9361
81, 0, 4.8409
81, 1, 30.6665
81, 2, 36.0511
81, 3, 17.1758
81, 4, 27.8746
82, 0, 4.2348
82, 1, 40.6818
82, 2, 14.9391
82, 3, 21.4553
82, 4, 35.2728
83, 0, 27.7229
83, 1, 5.1461
83, 2, 10.5229
83, 3, 37.6876
83, 4, 21.2207
84, 0, 24.1763
84, 1, 13.5456
84, 2, 17.6909
84, 3, 10.7529
84, 4, 34.1272
85, 0, 6.7130
85, 1, 18.7272
85, 2, 13.7371
85, 3, 9.5109
85, 4, 22.8747
86, 0, 30.3217
86, 1, 23.8057
86, 2, 10.0103
86, 3, 41.0615
86, 4, 45.2318
87, 0, 7.1590
87, 1, 9.9625
87, 2, 14.1191
87, 3, 19.1206
87, 4, 24.5245
88, 0, 22.5765
88, 1, 25.3675
88, 2, 12.6337
88, 3, 45.6335
88, 4, 39.1394
89, 0, 13.7865
89, 1, 10.9808
89, 2, 17.9557
89, 3, 22.9717
89, 4, 35.3618
90, 0, 24.0034
90, 1, 15.5953
90, 2, 10.5837
90, 3, 26.8026
90, 4, 19.8360
91, 0, 2.9918
91, 1, 9.5018
91, 2, 27.5364
91, 3, 23.3121
91, 4, 31.6937
92, 0, 42.7456
92, 1, 28.9122
92, 2, 45.5466
92, 3, 16.5248
92, 4, 6.5411
93, 0, 16.8879
93, 1, 40.0182
93, 2, 29.2870
93, 3, 44.2562
93, 4, 14.0865
94, 0, 13.5853
94, 1, 27.3925
94, 2, 9.3596
94, 3, 2.8662
94, 4, 37.3705
95, 0, 20.6856
95, 1, 23.4842
95, 2, 42.2799
95, 3, 28.4847
95, 4, 10.0008
96, 0, 10.8453
96, 1, 36.7307
96, 2, 17.8479
96, 3, 30.2206
96, 4, 13.6363
97, 0, 37.4681
97, 1, 23.7023
97, 2, 43.9695
97, 3, 13.0228
97, 4, 48.1965
98, 0, 27.5237
98, 1, 23.3064
98, 2, 5.3965
98, 3, 32.5164
98, 4, 9.5435
99, 0, 21.3384
99, 1, 25.5063
99, 2, 42.9243
99, 3, 30.5225
99, 4, 11.3333
100, 0, 22.5874
100, 1, 38.3434
100, 2, 18.3543
100, 3, 5.9644
100, 4, 33.3261
101, 0, 7.9166
101, 1, 12.0720
101, 2, 32.7985
101, 3, 22.0496
101, 4, 2.9203
102, 0, 16.2945
102, 1, 7.1423
102, 2, 26.2437
102, 3, 31.6307
102, 4, 12.1396
103, 0, 24.5861
103, 1, 32.9926
103, 2, 28.7586
103, 3, 13.8427
103, 4, 35.7990
104, 0, 7.4173
104, 1, 26.6483
104, 2, 3.1929
104, 3, 39.0369
104, 4, 21.2399
105, 0, 29.2001
105, 1, 18.4560
105, 2, 24.9604
105, 3, 6.0915
105, 4, 34.2247
106, 0, 13.3904
106, 1, 5.5793
106, 2, 37.8809
106, 3, 24.0925
106, 4, 10.5876
107, 0, 18.2087
107, 1, 34.6963
107, 2, 22.3603
107, 3, 4.4109
107, 4, 39.6948
108, 0, 10.8123
108, 1, 27.3701
108, 2, 14.9845
108, 3, 41.2019
108, 4, 51.1786
109, 0, 9.7183
109, 1, 26.9018
109, 2, 31.0529
109, 3, 20.4160
109, 4, 5.4990
110, 0, 28.6149
110, 1, 32.7716
110, 2, 19.0045
110, 3, 23.2202
110, 4, 12.5397
111, 0, 27.3090
111, 1, 17.7783
111, 2, 32.3152
111, 3, 21.9193
111, 4, 11.2921
112, 0, 20.9359
112, 1, 36.6486
112, 2, 10.2072
112, 3, 31.6420
112, 4, 14.4354
113, 0, 16.1493
113, 1, 18.9533
113, 2, 5.4611
113, 3, 32.7699
113, 4, 39.2827
114, 0, 7.1756
114, 1, 31.3616
114, 2, 12.5573
114, 3, 26.3517
114, 4, 3.0311
115, 0, 12.5602
115, 1, 32.2047
115, 2, 27.2197
115, 3, 24.4284
115, 4, 17.9408
116, 0, 20.7169
116, 1, 16.4975
116, 2, 12.3407
116, 3, 39.4994
116, 4, 34.4990
117, 0, 41.9352
117, 1, 4.6516
117, 2, 39.1339
117, 3, 15.3323
117, 4, 25.3008
118, 0, 5.7028
118, 1, 35.6663
118, 2, 19.1900
118, 3, 25.6899
118, 4, 16.3962
119, 0, 16.2903
119, 1, 11.2948
119, 2, 30.0746
119, 3, 42.8606
119, 4, 40.0559
120, 0, 37.8157
120, 1, 26.3496
120, 2, 11.0430
120, 3, 20.9688
120, 4, 32.8301
121, 0, 7.1113
121, 1, 22.2751
121, 2, 32.9682
121, 3, 37.9756
121, 4, 19.4791
122, 0, 11.3566
122, 1, 35.1400
122, 2, 47.5158
122, 3, 21.3293
122, 4, 51.7456
123, 0, 7.6683
123, 1, 3.5230
123, 2, 37.1601
123, 3, 21.4582
123, 4, 32.1526
124, 0, 27.7286
124, 1, 13.9152
124, 2, 4.3121
124, 3, 32.7395
124, 4, 9.6980
125, 0, 17.5949
125, 1, 14.8024
125, 2, 9.8077
125, 3, 24.0939
125, 4, 4.4182
126, 0, 18.1737
126, 1, 4.3766
126, 2, 27.4134
126, 3, 33.9295
126, 4, 23.1831
127, 0, 24.3729
127, 1, 5.1704
127, 2, 7.9695
127, 3, 38.1799
127, 4, 14.4490
128, 0, 44.6137
128, 1, 34.6447
128, 2, 7.4093
128, 3, 11.6292
128, 4, 22.3124
129, 0, 4.2795
129, 1, 23.4615
129, 2, 18.0673
129, 3, 38.4129
129, 4, 33.4141
130, 0, 43.3397
130, 1, 23.0681
130, 2, 10.7322
130, 3, 47.5542
130, 4, 29.5640
131, 0, 24.6851
131, 1, 20.4607
131, 2, 10.4996
131, 3, 37.0227
131, 4, 5.5031
132, 0, 17.7462
132, 1, 27.3088
132, 2, 21.9080
132, 3, 2.8234
132, 4, 7.0353
133, 0, 18.5574
133, 1, 2.9241
133, 2, 12.0716
133, 3, 32.3313
133, 4, 7.9218
134, 0, 10.8241
134, 1, 28.2261
134, 2, 25.4339
134, 3, 20.4384
134, 4, 16.2212
135, 0, 6.9780
135, 1, 11.9700
135, 2, 35.3273
135, 3, 21.5090
135, 4, 17.3495
136, 0, 25.1583
136, 1, 29.2946
136, 2, 35.7796
136, 3, 6.4017
136, 4, 11.3998
137, 0, 19.8222
137, 1, 3.2833
137, 2, 29.7981
137, 3, 43.5852
137, 4, 15.6567
138, 0, 10.8442
138, 1, 15.0018
138, 2, 41.2065
138, 3, 46.6032
138, 4, 28.8278
139, 0, 28.4894
139, 1, 11.8601
139, 2, 6.8530
139, 3, 39.1997
139, 4, 25.6849
140, 0, 4.8717
140, 1, 40.0800
140, 2, 35.9192
140, 3, 29.4034
140, 4, 18.6779
141, 0, 29.0209
141, 1, 4.8164
141, 2, 24.0185
141, 3, 11.2915
141, 4, 21.2202
142, 0, 5.4190
142, 1, 31.5471
142, 2, 35.7657
142, 3, 19.2128
142, 4, 42.2735
143, 0, 33.2845
143, 1, 23.6753
143, 2, 3.0364
143, 3, 29.0663
143, 4, 13.7280
144, 0, 11.0114
144, 1, 31.6621
144, 2, 20.9903
144, 3, 45.4492
144, 4, 25.1562
145, 0, 12.9024
145, 1, 20.7324
145, 2, 30.7185
145, 3, 44.5575
145, 4, 17.9203
146, 0, 31.3857
146, 1, 24.8714
146, 2, 11.0752
146, 3, 35.6226
146, 4, 38.4265
147, 0, 31.5851
147, 1, 26.5793
147, 2, 4.3027
147, 3, 16.6331
147, 4, 42.3035
148, 0, 41.1551
148, 1, 35.7485
148, 2, 11.2426
148, 3, 17.7477
148, 4, 31.5149
149, 0, 33.2736
149, 1, 39.7799
149, 2, 12.9858
149, 3, 29.1126
149, 4, 23.7093
150, 0, 30.3998
150, 1, 3.1464
150, 2, 35.7758
150, 3, 18.0691
150, 4, 8.1407
151, 0, 4.3176
151, 1, 26.3133
151, 2, 23.5146
151, 3, 32.8184
151, 4, 18.1104
152, 0, 13.2209
152, 1, 28.0699
152, 2, 17.3673
152, 3, 38.0420
152, 4, 21.5853
153, 0, 12.1545
153, 1, 5.6560
153, 2, 30.1671
153, 3, 34.3174
153, 4, 16.3801
154, 0, 37.4544
154, 1, 23.2380
154, 2, 6.6467
154, 3, 27.4680
154, 4, 20.4365
155, 0, 31.8524
155, 1, 26.4374
155, 2, 12.5499
155, 3, 36.0195
155, 4, 45.9989
156, 0, 42.8383
156, 1, 5.5918
156, 2, 19.7640
156, 3, 15.5350
156, 4, 32.1264
157, 0, 32.1833
157, 1, 5.5769
157, 2, 29.3729
157, 3, 42.9356
157, 4, 15.5271
158, 0, 18.0539
158, 1, 11.5595
158, 2, 38.8091
158, 3, 22.2067
158, 4, 36.0067
159, 0, 29.0835
159, 1, 8.5149
159, 2, 4.2866
159, 3, 20.8833
159, 4, 26.2845
160, 0, 34.4570
160, 1, 17.8308
160, 2, 39.4677
160, 3, 31.6537
160, 4, 12.4265
161, 0, 19.2071
161, 1, 45.7806
161, 2, 41.6110
161, 3, 29.2002
161, 4, 14.1854
162, 0, 17.8782
162, 1, 31.7218
162, 2, 36.7347
162, 3, 7.9121
162, 4, 5.1162
163, 0, 18.2164
163, 1, 24.6990
163, 2, 32.5019
163, 3, 13.9987
163, 4, 29.6967
164, 0, 36.5866
164, 1, 27.2992
164, 2, 30.0946
164, 3, 16.6029
164, 4, 12.3859
165, 0, 23.6841
165, 1, 16.6418
165, 2, 4.2443
165, 3, 20.8811
165, 4, 37.5205
166, 0, 5.1050
166, 1, 33.5745
166, 2, 10.4898
166, 3, 16.9802
166, 4, 21.2028
167, 0, 26.9898
167, 1, 10.4320
167, 2, 31.1425
167, 3, 14.6507
167, 4, 5.4369
168, 0, 30.6939
168, 1, 13.0304
168, 2, 26.4829
168, 3, 19.9906
168, 4, 15.8319
169, 0, 6.7975
169, 1, 25.1701
169, 2, 10.9598
169, 3, 20.9294
169, 4, 35.9114
170, 0, 10.1643
170, 1, 44.0477
170, 2, 31.6386
170, 3, 27.4018
170, 4, 16.6789
171, 0, 27.2404
171, 1, 35.0571
171, 2, 4.1622
171, 3, 32.2457
171, 4, 16.5280
172, 0, 10.2503
172, 1, 15.2505
172, 2, 25.9807
172, 3, 43.7845
172, 4, 31.3911
173, 0, 9.7481
173, 1, 4.3386
173, 2, 23.2618
173, 3, 13.9210
173, 4, 16.7350
174, 0, 37.5211
174, 1, 14.4292
174, 2, 42.9317
174, 3, 30.9912
174, 4, 18.5887
175, 0, 5.4765
175, 1, 21.9450
175, 2, 46.4924
175, 3, 32.6392
175, 4, 15.4485
176, 0, 13.1820
176, 1, 18.1785
176, 2, 22.3960
176, 3, 34.2841
176, 4, 27.7839
177, 0, 21.1629
177, 1, 31.8115
177, 2, 25.3182
177, 3, 11.1893
177, 4, 36.0296
178, 0, 27.7321
178, 1, 10.4793
178, 2, 30.5396
178, 3, 35.5525
178, 4, 16.9937
179, 0, 4.6748
179, 1, 39.9192
179, 2, 34.9184
179, 3, 18.4611
179, 4, 24.9537
180, 0, 19.1001
180, 1, 34.0201
180, 2, 40.5288
180, 3, 29.7897
180, 4, 5.2940
181, 0, 38.4272
181, 1, 19.6520
181, 2, 41.2287
181, 3, 13.1527
181, 4, 24.6456
182, 0, 24.4536
182, 1, 10.9848
182, 2, 28.6620
182, 3, 4.4848
182, 4, 13.7760
183, 0, 38.6476
183, 1, 27.9160
183, 2, 12.5263
183, 3, 42.8182
183, 4, 17.9155
184, 0, 21.9836
184, 1, 10.4914
184, 2, 26.1504
184, 3, 6.2672
184, 4, 15.4880
185, 0, 28.0245
185, 1, 10.0209
185, 2, 37.3053
185, 3, 30.8201
185, 4, 23.8065
186, 0, 18.2041
186, 1, 36.1965
186, 2, 32.0303
186, 3, 9.9807
186, 4, 15.3954
187, 0, 30.3168
187, 1, 18.7703
187, 2, 10.5809
187, 3, 23.7906
187, 4, 15.9750
188, 0, 22.7014
188, 1, 31.9994
188, 2, 12.7221
188, 3, 25.4983
188, 4, 36.1540
189, 0, 20.8509
189, 1, 10.1561
189, 2, 34.7231
189, 3, 14.3304
189, 4, 40.1303
190, 0, 27.9615
190, 1, 4.4086
190, 2, 17.2097
190, 3, 23.7311
190, 4, 7.2100
191, 0, 37.1230
191, 1, 16.8693
191, 2, 26.4027
191, 3, 12.6538
191, 4, 22.2574
192, 0, 30.3425
192, 1, 26.1843
192, 2, 44.1616
192, 3, 3.1087
192, 4, 15.4828
193, 0, 37.1982
193, 1, 23.0810
193, 2, 12.3893
193, 3, 33.0438
193, 4, 6.9966
194, 0, 3.3828
194, 1, 30.0173
194, 2, 25.7813
194, 3, 34.1812
194, 4, 15.7831
195, 0, 2.8320
195, 1, 35.8813
195, 2, 29.3708
195, 3, 16.9984
195, 4, 12.7906
196, 0, 21.0620
196, 1, 25.2061
196, 2, 35.9100
196, 3, 12.8714
196, 4, 18.2692
197, 0, 18.0378
197, 1, 4.2193
197, 2, 27.2455
197, 3, 23.0317
197, 4, 37.9143
198, 0, 34.5144
198, 1, 5.7679
198, 2, 9.9326
198, 3, 30.2813
198, 4, 23.7653
199, 0, 27.6604
199, 1, 15.2393
199, 2, 20.6222
199, 3, 5.2971
199, 4, 24.8507
200, 0, 23.7475
200, 1, 13.0529
200, 2, 27.8908
200, 3, 17.2628
200, 4, 41.6718
201, 0, 45.5496
201, 1, 4.4270
201, 2, 30.6096
201, 3, 35.5993
201, 4, 18.2520
202, 0, 33.6422
202, 1, 19.4328
202, 2, 37.8104
202, 3, 23.6630
202, 4, 12.9026
203, 0, 16.4280
203, 1, 4.5356
203, 2, 21.4378
203, 3, 24.2452
203, 4, 11.0261
204, 0, 40.5980
204, 1, 43.4054
204, 2, 12.6113
204, 3, 26.4022
204, 4, 36.3611
205, 0, 14.5006
205, 1, 4.5361
205, 2, 45.5343
205, 3, 28.2994
205, 4, 39.0109
206, 0, 30.5699
206, 1, 40.1567
206, 2, 34.7811
206, 3, 16.8012
206, 4, 6.8633
207, 0, 4.2448
207, 1, 29.1102
207, 2, 14.9561
207, 3, 34.1253
207, 4, 24.9401
208, 0, 8.4377
208, 1, 37.1193
208, 2, 12.6369
208, 3, 5.6481
208, 4, 23.3177
209, 0, 12.4620
209, 1, 15.2512
209, 2, 34.0581
209, 3, 40.5723
209, 4, 20.2487
210, 0, 14.3750
210, 1, 24.7512
210, 2, 19.7624
210, 3, 4.4298
210, 4, 38.5409
211, 0, 27.5862
211, 1, 7.2378
211, 2, 4.4436
211, 3, 12.6290
211, 4, 22.5842
212, 0, 17.3596
212, 1, 25.1767
212, 2, 22.3728
212, 3, 39.0207
212, 4, 6.6787
213, 0, 4.5659
213, 1, 30.1320
213, 2, 19.4880
213, 3, 23.6339
213, 4, 14.5060
214, 0, 39.8913
214, 1, 4.2579
214, 2, 26.0978
214, 3, 10.7546
214, 4, 16.1422
215, 0, 29.2847
215, 1, 26.4849
215, 2, 10.7458
215, 3, 14.9699
215, 4, 21.4771
216, 0, 29.4550
216, 1, 33.6876
216, 2, 26.6513
216, 3, 22.4876
216, 4, 12.5552
217, 0, 49.0169
217, 1, 10.9647
217, 2, 17.4609
217, 3, 31.2482
217, 4, 36.6330
218, 0, 36.9806
218, 1, 24.5843
218, 2, 32.7549
218, 3, 10.8257
218, 4, 27.3736
219, 0, 17.1218
219, 1, 7.1605
219, 2, 3.0134
219, 3, 32.8091
219, 4, 22.1147
220, 0, 41.4254
220, 1, 29.0310
220, 2, 23.6199
220, 3, 14.4383
220, 4, 18.6045
221, 0, 28.8469
221, 1, 4.3337
221, 2, 35.8770
221, 3, 31.6518
221, 4, 15.0260
222, 0, 24.4704
222, 1, 15.2723
222, 2, 11.1269
222, 3, 35.1648
222, 4, 20.2578
223, 0, 33.6530
223, 1, 24.1151
223, 2, 37.8702
223, 3, 28.2656
223, 4, 14.1622
224, 0, 31.2599
224, 1, 16.3410
224, 2, 6.3656
224, 3, 27.0925
224, 4, 20.5690
225, 0, 41.8898
225, 1, 31.1695
225, 2, 14.6652
225, 3, 18.8161
225, 4, 4.7056
226, 0, 22.9839
226, 1, 25.7824
226, 2, 39.6208
226, 3, 10.6189
226, 4, 43.8504
227, 0, 13.8025
227, 1, 28.9512
227, 2, 16.5967
227, 3, 9.5845
227, 4, 5.4286
228, 0, 12.0433
228, 1, 21.6147
228, 2, 17.4518
228, 3, 7.8057
228, 4, 2.8096
229, 0, 14.6395
229, 1, 21.5885
229, 2, 18.7921
229, 3, 30.8060
229, 4, 25.8053
230, 0, 14.0799
230, 1, 9.9178
230, 2, 31.8654
230, 3, 26.4664
230, 4, 7.1129
231, 0, 43.2485
231, 1, 24.3324
231, 2, 30.8534
231, 3, 14.3565
231, 4, 53.9741
232, 0, 38.3380
232, 1, 13.9945
232, 2, 16.8030
232, 3, 28.3366
232, 4, 23.3250
233, 0, 4.6638
233, 1, 18.4575
233, 2, 28.8466
233, 3, 35.3479
233, 4, 23.8434
234, 0, 35.1445
234, 1, 15.9679
234, 2, 5.2722
234, 3, 45.1167
234, 4, 21.3540
235, 0, 3.5109
235, 1, 31.5302
235, 2, 38.0233
235, 3, 19.1893
235, 4, 14.1979
236, 0, 21.4000
236, 1, 17.2328
236, 2, 26.4179
236, 3, 14.4250
236, 4, 38.8184
237, 0, 52.5175
237, 1, 47.1204
237, 2, 12.6031
237, 3, 36.4098
237, 4, 26.4326
238, 0, 12.7189
238, 1, 31.2994
238, 2, 19.2454
238, 3, 23.4817
238, 4, 26.2867
239, 0, 36.6142
239, 1, 5.0967
239, 2, 31.2254
239, 3, 46.5643
239, 4, 17.4315
240, 0, 16.2032
240, 1, 4.3391
240, 2, 26.8810
240, 3, 36.8441
240, 4, 10.8250
241, 0, 28.9088
241, 1, 19.3153
241, 2, 23.5279
241, 3, 10.0328
241, 4, 12.8271
242, 0, 10.9245
242, 1, 15.9390
242, 2, 29.7950
242, 3, 34.0316
242, 4, 38.2022
243, 0, 18.6045
243, 1, 4.7982
243, 2, 30.6606
243, 3, 23.6153
243, 4, 26.4222
244, 0, 18.5326
244, 1, 29.2136
244, 2, 38.3719
244, 3, 14.3208
244, 4, 33.3643
245, 0, 19.1989
245, 1, 4.2446
245, 2, 21.9878
245, 3, 35.7489
245, 4, 14.2028
246, 0, 36.9488
246, 1, 4.3427
246, 2, 26.2311
246, 3, 10.8505
246, 4, 16.2563
247, 0, 34.6442
247, 1, 8.5815
247, 2, 24.6740
247, 3, 4.3689
247, 4, 19.2681
248, 0, 26.3164
248, 1, 9.7608
248, 2, 4.3758
248, 3, 37.0106
248, 4, 12.5515
249, 0, 2.8641
249, 1, 16.6437
249, 2, 23.1408
249, 3, 38.4739
249, 4, 28.5323
250, 0, 31.0018
250, 1, 45.8395
250, 2, 41.6907
250, 3, 26.7798
250, 4, 12.9591
251, 0, 27.2439
251, 1, 18.8523
251, 2, 8.8733
251, 3, 23.0156
251, 4, 3.4789
252, 0, 15.4042
252, 1, 12.6130
252, 2, 39.6018
252, 3, 34.5918
252, 4, 29.1685
253, 0, 41.4846
253, 1, 47.9905
253, 2, 27.6900
253, 3, 4.6789
