Round,ClientIndex,ExecutionTime(s)
48,3,6.493399
48,4,11.782992
49,0,16.926555
49,1,13.340580
49,2,17.631651
49,3,17.582409
49,4,11.427043
50,0,6.825016
50,1,4.144498
50,2,8.415028
50,3,7.457478
50,4,10.243982
51,0,9.062139
51,1,12.833049
51,2,4.131856
51,3,8.312463
51,4,12.886367
52,0,8.936347
52,1,12.091844
52,2,3.989826
52,3,10.877128
52,4,9.853252
53,0,12.107918
53,1,12.975202
53,2,12.495747
53,3,7.200577
53,4,9.681318
54,0,8.436836
54,1,5.196109
54,2,11.209862
54,3,7.850457
54,4,8.811903
55,0,9.632172
55,1,5.201737
55,2,13.106251
55,3,12.839802
55,4,10.769299
56,0,10.892284
56,1,9.447361
56,2,11.439353
56,3,6.675583
56,4,12.355400
57,0,8.823825
57,1,13.133581
57,2,15.495044
57,3,11.394180
57,4,15.776522
58,0,8.307024
58,1,4.370862
58,2,8.593848
58,3,11.056032
58,4,11.714398
59,0,8.725507
59,1,11.416892
59,2,10.327093
59,3,9.634083
59,4,4.416408
60,0,4.324764
60,1,11.906470
60,2,14.076194
60,3,12.168557
60,4,13.344198
61,0,12.453517
61,1,10.888702
61,2,4.840153
61,3,13.411103
61,4,14.746377
62,0,11.359376
62,1,12.469796
62,2,4.620735
62,3,8.395689
62,4,11.628651
63,0,11.382355
63,1,6.548062
63,2,10.621810
63,3,14.626103
63,4,13.784865
64,0,10.242930
64,1,9.494792
64,2,4.076601
64,3,8.474098
64,4,9.602169
65,0,9.525518
65,1,13.189929
65,2,12.570190
65,3,12.131484
65,4,7.012756
66,0,14.360871
66,1,11.321944
66,2,13.663216
66,3,15.278395
66,4,12.111333
67,0,6.862913
67,1,13.619503
67,2,13.214234
67,3,3.921685
67,4,11.319960
68,0,13.637564
68,1,14.945709
68,2,12.969133
68,3,12.235820
68,4,4.241533
69,0,6.786299
69,1,4.364536
69,2,9.665064
69,3,11.867365
69,4,12.134348
70,0,11.323002
70,1,14.436109
70,2,13.269478
70,3,9.198420
70,4,14.735741
71,0,14.093088
71,1,11.789050
71,2,9.273342
71,3,14.778938
71,4,11.421301
72,0,13.804173
72,1,6.460332
72,2,11.397600
72,3,12.075255
72,4,4.093991
73,0,16.436630
73,1,12.105055
73,2,15.784242
73,3,15.307390
73,4,11.857765
74,0,11.724944
74,1,4.707417
74,2,8.155160
74,3,13.590147
74,4,13.942298
75,0,14.556598
75,1,11.479892
75,2,11.826697
75,3,11.433470
75,4,14.008095
76,0,4.679302
76,1,7.488638
76,2,9.264153
76,3,10.379920
76,4,7.441628
77,0,11.056496
77,1,12.145364
77,2,12.759233
77,3,5.348301
77,4,10.091188
78,0,6.027492
78,1,12.994069
78,2,10.506962
78,3,14.261903
78,4,10.881880
79,0,10.698273
79,1,12.802842
79,2,8.166576
79,3,13.650233
79,4,4.823435
80,0,15.811480
80,1,12.597163
80,2,12.867479
80,3,14.731208
80,4,9.679962
81,0,9.022866
81,1,9.970117
81,2,16.162162
81,3,15.330188
81,4,16.506929
82,0,11.951796
82,1,14.084227
82,2,15.166409
82,3,11.782774
82,4,10.678133
83,0,11.016158
83,1,12.753066
83,2,8.904113
83,3,9.096181
83,4,13.208978
84,0,9.213018
84,1,11.535028
84,2,13.832500
84,3,15.354907
84,4,14.629452
85,0,11.314930
85,1,9.517239
85,2,11.186368
85,3,12.506674
85,4,14.337509
86,0,10.299238
86,1,7.292891
86,2,8.096859
86,3,8.923479
86,4,5.261201
87,0,10.671441
87,1,12.777640
87,2,6.556260
87,3,13.574826
87,4,8.516613
88,0,10.107111
88,1,11.948218
88,2,5.055514
88,3,6.945180
88,4,12.986135
89,0,11.935048
89,1,4.626585
89,2,11.660933
89,3,6.200057
89,4,8.617679
90,0,8.426997
90,1,7.858982
90,2,8.135392
90,3,6.352991
90,4,5.438931
91,0,10.333964
91,1,10.657530
91,2,6.104711
91,3,4.392458
91,4,7.891799
92,0,4.198891
92,1,7.706108
92,2,11.496598
92,3,7.670199
92,4,10.966125
93,0,13.552314
93,1,15.473310
93,2,15.749390
93,3,12.012175
93,4,11.486888
94,0,14.772346
94,1,11.883551
94,2,9.012701
94,3,14.281847
94,4,8.850254
95,0,3.962463
95,1,7.845912
95,2,9.124794
95,3,7.538272
95,4,9.522339
96,0,12.193510
96,1,10.075236
96,2,4.408318
96,3,8.576527
96,4,13.214074
97,0,10.633196
97,1,14.623959
97,2,9.224515
97,3,11.940951
97,4,14.050369
98,0,11.539914
98,1,7.520696
98,2,8.406807
98,3,9.697256
98,4,8.627041
99,0,4.761036
99,1,13.851412
99,2,13.564264
99,3,10.872333
99,4,12.641922
100,0,14.373634
100,1,13.355417
100,2,11.151208
100,3,8.804707
100,4,6.796263
101,0,8.437497
101,1,8.858217
101,2,11.976017
101,3,4.124792
101,4,10.898985
102,0,9.871293
102,1,9.804490
102,2,10.097976
102,3,7.798151
102,4,11.282569
103,0,4.771492
103,1,12.070051
103,2,10.341826
103,3,8.366923
103,4,11.169940
104,0,13.352721
104,1,16.120508
104,2,13.213085
104,3,13.049401
104,4,15.276173
105,0,11.174755
105,1,9.754740
105,2,11.623577
105,3,11.112906
105,4,6.964091
106,0,11.723340
106,1,11.558693
106,2,11.820534
106,3,16.081726
106,4,16.143090
107,0,10.045493
107,1,14.756207
107,2,10.178128
107,3,14.503407
107,4,7.895291
108,0,13.052049
108,1,16.766002
108,2,15.462514
108,3,17.940304
108,4,10.409494
109,0,8.067965
109,1,11.103438
109,2,11.830607
109,3,13.603858
109,4,6.329672
110,0,8.755326
110,1,11.019660
110,2,8.866789
110,3,11.749390
110,4,4.826199
111,0,5.289594
111,1,10.004749
111,2,10.197404
111,3,12.408738
111,4,8.273290
112,0,10.709266
112,1,11.067699
112,2,5.497152
112,3,10.775437
112,4,12.074930
113,0,10.532593
113,1,11.311678
113,2,4.610790
113,3,8.407449
113,4,6.544086
114,0,4.913284
114,1,12.275608
114,2,11.092205
114,3,10.037204
114,4,11.020041
115,0,5.196283
115,1,12.832861
115,2,10.008773
115,3,8.419329
115,4,10.375278
116,0,13.540741
116,1,15.065549
116,2,10.154057
116,3,8.989312
116,4,13.602162
117,0,13.153947
117,1,9.832130
117,2,13.375018
117,3,12.498724
117,4,14.856253
118,0,7.519130
118,1,14.353220
118,2,14.635217
118,3,10.271920
118,4,8.762214
119,0,8.491987
119,1,4.324967
119,2,10.554293
119,3,11.936630
119,4,8.680494
120,0,12.605271
120,1,14.101576
120,2,10.953024
120,3,14.278611
120,4,12.314213
121,0,11.028915
121,1,6.648509
121,2,13.661919
121,3,13.700292
121,4,9.283298
122,0,11.435250
122,1,13.180820
122,2,9.287134
122,3,13.942097
122,4,13.010502
123,0,10.879202
123,1,6.336811
123,2,7.247302
123,3,14.032686
123,4,14.229434
124,0,9.076598
124,1,9.088207
124,2,4.191918
124,3,10.564891
124,4,5.977242
125,0,4.308510
125,1,6.303869
125,2,11.435630
125,3,10.057099
125,4,8.371763
126,0,11.936727
126,1,10.591136
126,2,14.168283
126,3,10.371831
126,4,14.581991
127,0,10.044067
127,1,8.706054
127,2,6.940662
127,3,13.076105
127,4,11.644106
128,0,10.404923
128,1,6.695509
128,2,13.568415
128,3,13.517794
128,4,8.851867
129,0,9.226591
129,1,10.920128
129,2,12.669162
129,3,9.040151
129,4,9.928108
130,0,12.201703
130,1,3.768975
130,2,8.653442
130,3,11.255625
130,4,10.159452
131,0,4.343002
131,1,13.316880
131,2,9.175186
131,3,13.983330
131,4,11.922723
132,0,12.633940
132,1,11.795290
132,2,11.400358
132,3,7.308049
132,4,8.934102
133,0,11.434554
133,1,8.768226
133,2,12.573142
133,3,9.669965
133,4,7.092411
134,0,15.992345
134,1,15.206374
134,2,11.260876
134,3,10.503958
134,4,15.028347
135,0,10.199318
135,1,13.453296
135,2,11.519700
135,3,11.783978
135,4,10.709045
136,0,13.816752
136,1,8.130983
136,2,9.156025
136,3,10.059388
136,4,14.082045
137,0,11.246191
137,1,11.366396
137,2,7.238919
137,3,10.494131
137,4,8.290422
138,0,10.469501
138,1,10.671724
138,2,10.523438
138,3,3.882875
138,4,9.975978
139,0,4.019033
139,1,9.568034
139,2,7.875476
139,3,7.587523
139,4,5.457121
140,0,11.635385
140,1,8.576292
140,2,6.722857
140,3,4.287258
140,4,12.668410
141,0,13.106492
141,1,5.491129
141,2,8.200541
141,3,8.575786
141,4,11.887664
142,0,14.560351
142,1,13.903261
142,2,10.196182
142,3,11.846406
142,4,8.228953
143,0,11.186566
143,1,7.076651
143,2,12.726126
143,3,13.648077
143,4,5.020789
144,0,12.276636
144,1,9.539309
144,2,7.834412
144,3,13.516749
144,4,12.274348
145,0,7.943849
145,1,9.551428
145,2,11.792270
145,3,11.607788
145,4,10.476379
146,0,9.871454
146,1,8.704044
146,2,11.121806
146,3,4.249174
146,4,10.349432
147,0,7.187053
147,1,11.370683
147,2,9.765882
147,3,11.905659
147,4,12.417900
148,0,10.046213
148,1,15.415244
148,2,15.369069
148,3,14.155330
148,4,11.050282
149,0,9.915408
149,1,14.009614
149,2,12.259917
149,3,12.774612
149,4,14.451316
150,0,9.699370
150,1,16.204088
150,2,15.183480
150,3,12.407773
150,4,14.174456
151,0,14.673158
151,1,10.460176
151,2,14.728154
151,3,4.395802
151,4,14.305241
152,0,10.926782
152,1,16.771354
152,2,16.255287
152,3,8.918065
152,4,13.507204
153,0,11.009356
153,1,15.200396
153,2,14.370794
153,3,12.144772
153,4,15.935631
154,0,8.535061
154,1,13.564429
154,2,4.753142
154,3,9.492591
154,4,11.797530
155,0,13.781640
155,1,9.718337
155,2,11.706718
155,3,10.936716
155,4,9.541826
156,0,14.947434
156,1,12.342066
156,2,5.125536
156,3,14.391886
156,4,11.036951
157,0,11.229550
157,1,7.305978
157,2,8.112236
157,3,12.751369
157,4,6.290781
158,0,12.226421
158,1,16.624319
158,2,12.083181
158,3,17.850319
158,4,16.448627
159,0,17.927966
159,1,13.236415
159,2,17.055857
159,3,12.152749
159,4,17.796512
160,0,9.183280
160,1,16.939770
160,2,16.891988
160,3,11.057094
160,4,15.363127
161,0,10.531209
161,1,13.561768
161,2,11.360842
161,3,9.102970
161,4,12.239584
162,0,12.572982
162,1,13.786301
162,2,6.460989
162,3,11.815249
162,4,13.020357
163,0,13.280151
163,1,14.723601
163,2,4.028664
163,3,7.642596
163,4,11.792490
164,0,14.290926
164,1,11.858246
164,2,10.782364
164,3,9.004310
164,4,15.766784
165,0,8.222112
165,1,12.913517
165,2,5.400081
165,3,12.239349
165,4,12.088771
166,0,9.535091
166,1,9.826095
166,2,5.942280
166,3,9.592413
166,4,7.407660
167,0,9.696326
167,1,4.771659
167,2,10.908923
167,3,6.718211
167,4,7.914454
168,0,13.943277
168,1,9.605728
168,2,8.947152
168,3,12.703363
168,4,8.174981
169,0,15.515374
169,1,12.492821
169,2,14.166735
169,3,6.571705
169,4,11.996203
170,0,6.197890
170,1,15.405553
170,2,11.490515
170,3,9.435110
170,4,14.862637
171,0,8.350495
171,1,9.047873
171,2,8.321256
171,3,9.991910
171,4,4.380787
172,0,13.739598
172,1,6.816968
172,2,10.934514
172,3,10.417714
172,4,14.980953
173,0,14.862881
173,1,15.575887
173,2,14.675617
173,3,4.518444
173,4,16.816779
174,0,10.656527
174,1,12.248118
174,2,10.103568
174,3,12.025230
174,4,7.744094
175,0,15.361639
175,1,16.129292
175,2,16.538445
175,3,17.229968
175,4,5.913844
176,0,12.179240
176,1,9.706865
176,2,13.684620
176,3,5.244860
176,4,13.466730
177,0,12.419127
177,1,5.414029
177,2,10.970528
177,3,10.702959
177,4,10.156142
178,0,9.270143
178,1,11.814008
178,2,10.137280
178,3,12.075263
178,4,10.059980
179,0,10.832415
179,1,12.356832
179,2,4.325473
179,3,10.722254
179,4,10.895212
180,0,4.321095
180,1,8.487480
180,2,13.839658
180,3,9.698586
180,4,12.756756
181,0,4.348572
181,1,14.523936
181,2,14.387940
181,3,9.362472
181,4,10.717149
182,0,11.636297
182,1,15.692761
182,2,13.685985
182,3,13.479043
182,4,16.265099
183,0,15.023664
183,1,11.983780
183,2,13.787339
183,3,14.946118
183,4,7.322494
184,0,6.608050
184,1,6.110856
184,2,11.507207
184,3,12.085652
184,4,12.363096
185,0,13.982853
185,1,10.886303
185,2,15.751946
185,3,4.442674
185,4,14.870756
186,0,14.326231
186,1,11.578809
186,2,14.631821
186,3,10.252358
186,4,4.886537
187,0,9.326962
187,1,6.947823
187,2,11.209544
187,3,10.153194
187,4,5.584583
188,0,5.645523
188,1,13.022016
188,2,10.443823
188,3,7.330716
188,4,13.833263
189,0,12.298788
189,1,10.979344
189,2,17.157149
189,3,16.163869
189,4,15.489644
190,0,7.530303
190,1,11.012804
190,2,9.015486
190,3,8.564802
190,4,5.106477
191,0,8.699638
191,1,6.883362
191,2,4.331364
191,3,8.139901
191,4,9.411154
192,0,13.488889
192,1,10.799253
192,2,14.662227
192,3,12.416378
192,4,15.604073
193,0,8.702455
193,1,9.138103
193,2,8.479937
193,3,6.785354
193,4,5.704665
194,0,11.960606
194,1,11.357312
194,2,9.796723
194,3,11.385496
194,4,12.507368
195,0,4.530834
195,1,12.584807
195,2,11.730104
195,3,11.657625
195,4,10.229720
196,0,14.958768
196,1,16.883640
196,2,16.498309
196,3,12.846787
196,4,3.999964
197,0,15.556448
197,1,13.587366
197,2,14.899401
197,3,12.255803
197,4,8.214569
198,0,7.489322
198,1,8.849646
198,2,4.465603
198,3,10.243645
198,4,7.520132
199,0,6.924704
199,1,10.760232
199,2,12.570867
199,3,12.241693
199,4,8.673138
200,0,6.526112
200,1,9.190956
200,2,4.896961
200,3,13.251300
200,4,12.118013
201,0,16.747790
201,1,11.746319
201,2,12.046896
201,3,12.609047
201,4,16.382325
202,0,7.240652
202,1,9.476717
202,2,10.283700
202,3,12.488491
202,4,4.863976
203,0,14.430270
203,1,12.894157
203,2,8.788058
203,3,12.769574
203,4,12.553541
204,0,8.329802
204,1,12.110655
204,2,6.562534
204,3,9.833188
204,4,10.587417
205,0,3.919433
205,1,12.487121
205,2,13.610760
205,3,10.475016
205,4,7.710411
206,0,8.972390
206,1,12.655069
206,2,7.108669
206,3,10.579235
206,4,4.937835
207,0,11.256579
207,1,6.600638
207,2,11.865163
207,3,4.190187
207,4,11.243257
208,0,10.866408
208,1,12.749528
208,2,9.736572
208,3,9.162439
208,4,4.002683
209,0,9.725760
209,1,9.312329
209,2,6.036445
209,3,11.089918
209,4,7.071200
210,0,10.468754
210,1,13.771776
210,2,13.931840
210,3,4.168926
210,4,11.909092
211,0,14.176708
211,1,15.257682
211,2,10.846064
211,3,4.528773
211,4,12.641632
212,0,10.241330
212,1,13.464819
212,2,8.081639
212,3,10.848245
212,4,14.041132
213,0,7.011411
213,1,10.903677
213,2,4.171210
213,3,8.491818
213,4,9.672659
214,0,14.109245
214,1,7.137226
214,2,13.627283
214,3,11.419078
214,4,8.840007
215,0,13.018099
215,1,12.640532
215,2,11.469971
215,3,9.300606
215,4,4.061332
216,0,3.725441
216,1,13.799242
216,2,13.496220
216,3,8.811074
216,4,11.918136
217,0,3.656447
217,1,10.670150
217,2,14.584581
217,3,14.132938
217,4,11.400632
218,0,9.807349
218,1,9.132168
218,2,11.000417
218,3,9.042254
218,4,11.160473
219,0,10.628927
219,1,11.848444
219,2,12.110214
219,3,9.346399
219,4,13.103211
220,0,13.326581
220,1,5.094514
220,2,10.871630
220,3,12.625465
220,4,9.181992
221,0,10.353326
221,1,10.645112
221,2,9.960918
221,3,10.144504
221,4,4.043429
222,0,13.613683
222,1,11.910177
222,2,6.724692
222,3,11.186300
222,4,14.460244
223,0,12.955583
223,1,15.088701
223,2,8.142618
223,3,8.029281
223,4,15.200808
224,0,12.259608
224,1,10.887130
224,2,11.565259
224,3,10.973929
224,4,6.808320
225,0,7.070215
225,1,11.741926
225,2,10.175752
225,3,9.749332
225,4,12.214317
226,0,9.609995
226,1,12.130645
226,2,12.409238
226,3,13.398463
226,4,10.895958
227,0,15.302975
227,1,16.559926
227,2,9.180119
227,3,16.764571
227,4,12.027771
228,0,9.887240
228,1,12.201110
228,2,14.040792
228,3,9.548661
228,4,13.697925
229,0,4.091880
229,1,15.099356
229,2,12.033315
229,3,14.950889
229,4,10.348797
230,0,13.916538
230,1,13.331826
230,2,7.514168
230,3,9.929899
230,4,4.463612
231,0,7.353571
231,1,10.028758
231,2,10.782748
231,3,12.236220
231,4,8.269338
232,0,13.193341
232,1,11.495323
232,2,5.733191
232,3,10.754085
232,4,12.589320
233,0,5.379920
233,1,17.219164
233,2,12.831459
233,3,17.333228
233,4,15.259228
234,0,13.403242
234,1,8.485026
234,2,4.648978
234,3,13.617554
234,4,10.009987
235,0,10.735931
235,1,8.939282
235,2,4.936673
235,3,10.873680
235,4,8.680784
236,0,12.983674
236,1,6.225190
236,2,8.479117
236,3,10.796111
236,4,10.528209
237,0,10.485664
237,1,13.890766
237,2,11.054124
237,3,14.995647
237,4,11.562889
238,0,15.273847
238,1,5.091707
238,2,10.952585
238,3,13.787701
238,4,12.497618
239,0,8.689623
239,1,13.198573
239,2,13.955318
239,3,11.073184
239,4,12.649618
240,0,10.897228
240,1,9.026749
240,2,13.291302
240,3,11.685508
240,4,11.803819
241,0,8.504647
241,1,6.435854
241,2,7.489083
241,3,9.491354
241,4,11.299963
242,0,11.481205
242,1,10.781639
242,2,11.765737
242,3,10.736634
242,4,14.398727
243,0,11.186879
243,1,10.290502
243,2,14.199930
243,3,3.875563
243,4,12.291664
244,0,9.942871
244,1,12.324593
244,2,14.216770
244,3,5.201848
244,4,14.638936
245,0,12.266249
245,1,10.113610
245,2,8.406421
245,3,7.704321
245,4,5.671403
246,0,14.653818
246,1,4.817986
246,2,14.210822
246,3,12.474379
246,4,11.164962
247,0,4.705145
247,1,10.738445
247,2,13.510338
247,3,8.736654
247,4,14.601053
248,0,9.121885
248,1,8.955802
248,2,7.895504
248,3,11.532172
248,4,5.913070
249,0,13.378186
249,1,13.946076
249,2,4.283840
249,3,14.848033
249,4,14.704501
250,0,10.080909
250,1,10.025433
250,2,11.144273
250,3,10.255385
250,4,9.763484
251,0,9.320168
251,1,11.508229
251,2,12.196549
251,3,9.681294
251,4,4.902275
252,0,11.172701
252,1,4.955785
252,2,13.971219
252,3,13.465521
252,4,15.109819
253,0,13.557455
253,1,12.759199
253,2,11.722211
253,3,12.011264
253,4,7.114108
254,0,9.458739
254,1,13.381815
254,2,7.907177
254,3,11.305622
254,4,4.328897
255,0,4.736047
255,1,10.885488
255,2,9.351025
255,3,7.461677
255,4,12.079380
256,0,10.292348
256,1,12.256116
256,2,12.953402
256,3,6.494849
256,4,12.035877
257,0,11.942611
257,1,14.709296
257,2,14.064334
257,3,12.449891
257,4,10.718332
258,0,10.568216
258,1,8.140202
258,2,11.927634
258,3,5.024690
258,4,9.286967
259,0,11.268817
259,1,12.152831
259,2,14.819889
259,3,11.201882
259,4,15.516583
260,0,12.875320
260,1,14.192413
260,2,8.978361
260,3,4.854354
260,4,14.161900
261,0,15.554447
261,1,11.267158
261,2,12.493504
261,3,7.220412
261,4,14.981245
262,0,4.175751
262,1,6.353274
262,2,12.583479
262,3,13.755037
262,4,14.382428
263,0,11.858646
263,1,11.953844
263,2,11.841548
263,3,8.687171
263,4,10.430472
264,0,13.632894
264,1,15.919855
264,2,7.092152
264,3,15.630274
264,4,16.453910
265,0,10.692597
265,1,12.480786
265,2,13.289552
265,3,10.491869
265,4,4.374965
266,0,8.341083
266,1,10.041825
266,2,7.114380
266,3,9.382758
266,4,6.094954
267,0,6.385196
267,1,8.485217
267,2,6.833133
267,3,11.590860
267,4,8.641125
268,0,8.007329
268,1,10.804624
268,2,9.274810
268,3,4.428199
268,4,10.655252
269,0,4.185027
269,1,9.315698
269,2,6.697471
269,3,9.839747
269,4,11.696629
270,0,4.777256
270,1,11.521229
270,2,14.678046
270,3,15.280561
270,4,15.735986
271,0,12.503902
271,1,6.805796
271,2,10.616912
271,3,13.142376
271,4,10.322695
272,0,7.123165
272,1,11.860573
272,2,6.302840
272,3,13.836182
272,4,13.566073
273,0,12.443933
273,1,15.960186
273,2,14.779237
273,3,13.134648
273,4,11.122817
274,0,15.402284
274,1,6.141958
274,2,12.945404
274,3,15.513466
274,4,10.720790
275,0,11.792010
275,1,6.258023
275,2,9.397287
275,3,10.079723
275,4,3.997679
276,0,6.351961
276,1,15.746082
276,2,15.087138
276,3,12.009564
276,4,13.529842
277,0,14.488339
277,1,12.516975
277,2,12.575058
277,3,9.324958
277,4,15.380250
278,0,4.351477
278,1,9.350529
278,2,11.353695
278,3,9.463990
278,4,10.246441
279,0,4.866164
279,1,7.915989
279,2,10.974336
279,3,11.949875
279,4,10.038242
280,0,8.885478
280,1,12.555256
280,2,10.676028
280,3,4.209466
280,4,8.854280
281,0,15.137346
281,1,10.126069
281,2,15.634446
281,3,14.028292
281,4,11.641177
282,0,11.141557
282,1,9.668684
282,2,12.167374
282,3,9.363762
282,4,12.466405
283,0,13.474288
283,1,11.840058
283,2,12.549708
283,3,11.911047
283,4,11.769649
284,0,11.240764
284,1,11.005701
284,2,6.412289
284,3,11.971850
284,4,12.702386
285,0,11.742146
285,1,13.341457
285,2,14.145629
285,3,6.637654
285,4,4.367084
286,0,11.615969
286,1,10.326355
286,2,6.343801
286,3,10.150531
286,4,12.516861
287,0,12.104444
287,1,13.309987
287,2,8.817374
287,3,9.033059
287,4,5.058503
288,0,15.080650
288,1,14.283535
288,2,12.149757
288,3,10.375349
288,4,11.553122
289,0,15.533971
289,1,10.902537
289,2,13.611125
289,3,16.105360
289,4,16.929446
290,0,10.111878
290,1,4.018349
290,2,11.370003
290,3,11.005200
290,4,12.564476
291,0,13.855340
291,1,11.149845
291,2,14.153602
291,3,10.163629
291,4,9.881380
292,0,11.051859
292,1,11.619034
292,2,5.502675
292,3,10.225264
292,4,9.027087
293,0,14.811671
293,1,10.795182
293,2,11.292547
293,3,14.333431
293,4,9.770108
294,0,10.089303
294,1,9.928435
294,2,12.805665
294,3,4.447936
294,4,11.105362
295,0,4.737773
295,1,10.601333
295,2,13.744564
295,3,11.673107
295,4,7.539569
296,0,14.125550
296,1,10.681452
296,2,14.828768
296,3,11.709089
296,4,5.758528
297,0,8.764858
297,1,6.296020
297,2,9.031840
297,3,8.432368
297,4,4.091943
298,0,10.031939
298,1,10.562945
298,2,4.276799
298,3,14.309559
298,4,13.200600
299,0,10.762800
299,1,9.072642
299,2,14.336243
299,3,15.594138
299,4,13.576140
300,0,10.727252
300,1,13.838995
300,2,13.854484
300,3,14.923825
300,4,10.181227
301,0,7.490843
301,1,4.325381
301,2,9.147892
301,3,10.497954
301,4,10.100636
302,0,8.821822
302,1,11.944852
302,2,12.072583
302,3,12.268365
302,4,11.750735
303,0,13.204848
303,1,13.181727
303,2,10.269538
303,3,11.221560
303,4,6.484454
304,0,13.989471
304,1,13.645871
304,2,4.282915
304,3,6.377447
304,4,12.097671
305,0,12.251273
305,1,8.443837
305,2,6.169048
305,3,11.916210
305,4,6.527035
306,0,9.100215
306,1,14.290450
306,2,12.848683
306,3,12.373523
306,4,12.039137
307,0,10.997514
307,1,9.129323
307,2,10.923982
307,3,4.214093
307,4,11.993608
308,0,4.862655
308,1,14.020517
308,2,13.792974
308,3,13.364303
308,4,9.360095
309,0,8.999290
309,1,15.825853
309,2,16.001006
309,3,10.823331
309,4,13.205170
310,0,11.960370
310,1,14.059514
310,2,7.913390
310,3,13.586171
310,4,11.407869
