Round,ClientIndex,ExecutionTime(s)
101,0,13.516997
101,1,13.544573
101,2,13.899253
101,3,12.500314
101,4,9.323229
102,0,12.307340
102,1,14.395233
102,2,12.957666
102,3,8.539970
102,4,10.785329
103,0,12.007205
103,1,14.676907
103,2,14.363185
103,3,14.225651
103,4,14.210986
104,0,12.265989
104,1,10.979787
104,2,12.690570
104,3,12.135679
104,4,7.647778
105,0,14.086434
105,1,12.223609
105,2,8.964489
105,3,11.792274
105,4,8.568741
106,0,13.225232
106,1,14.295750
106,2,12.808231
106,3,5.717249
106,4,12.276125
107,0,12.709071
107,1,13.011778
107,2,13.138965
107,3,13.118304
107,4,7.912992
108,0,12.245999
108,1,6.190116
108,2,12.907968
108,3,11.654271
108,4,12.648274
109,0,12.262367
109,1,13.057953
109,2,9.683393
109,3,11.111172
109,4,13.024851
110,0,8.086355
110,1,8.401142
110,2,10.400234
110,3,6.964876
110,4,10.545034
111,0,13.469558
111,1,12.567987
111,2,13.724305
111,3,12.769879
111,4,15.576273
112,0,16.307904
112,1,14.269506
112,2,14.260888
112,3,14.348367
112,4,15.480582
113,0,13.641190
113,1,13.880410
113,2,11.850957
113,3,15.460153
113,4,8.797979
114,0,11.804215
114,1,5.587206
114,2,12.400817
114,3,12.793016
114,4,13.192737
115,0,12.667485
115,1,11.723621
115,2,14.272696
115,3,13.998411
115,4,14.400282
116,0,9.016068
116,1,11.268680
116,2,14.847463
116,3,12.522883
116,4,13.706117
117,0,8.975447
117,1,12.786820
117,2,13.146434
117,3,14.777603
117,4,12.184204
118,0,7.949910
118,1,6.417548
118,2,10.175725
118,3,12.839728
118,4,11.692950
119,0,12.942828
119,1,11.507201
119,2,12.699144
119,3,5.934014
119,4,14.237864
120,0,15.010105
120,1,10.013638
120,2,14.002739
120,3,14.194609
120,4,15.925797
121,0,12.754621
121,1,11.827260
121,2,6.346776
121,3,13.074848
121,4,12.050707
122,0,12.517018
122,1,12.034725
122,2,13.807314
122,3,5.933783
122,4,9.328392
123,0,11.193571
123,1,11.321695
123,2,8.247795
123,3,6.767423
123,4,10.462688
124,0,13.852337
124,1,14.875036
124,2,11.930233
124,3,12.976303
124,4,9.178095
125,0,10.986189
125,1,7.748963
125,2,6.212661
125,3,12.082883
125,4,13.188272
126,0,13.162148
126,1,12.993140
126,2,6.338455
126,3,13.180437
126,4,13.177772
127,0,14.041998
127,1,14.954001
127,2,9.038732
127,3,12.754687
127,4,12.879242
128,0,11.945989
128,1,8.744631
128,2,6.106060
128,3,12.387803
128,4,11.560414
129,0,14.817895
129,1,13.756976
129,2,10.406755
129,3,9.014601
129,4,12.867412
130,0,13.505974
130,1,12.593132
130,2,13.854229
130,3,10.518441
130,4,13.370519
131,0,14.280860
131,1,13.480028
131,2,14.047022
131,3,12.481832
131,4,13.909574
132,0,6.865831
132,1,9.033393
132,2,11.758590
132,3,8.752654
132,4,11.607917
133,0,9.079183
133,1,10.614043
133,2,5.822559
133,3,11.187499
133,4,8.456717
134,0,11.596003
134,1,13.691264
134,2,13.585460
134,3,13.270943
134,4,11.145658
135,0,14.779557
135,1,11.556647
135,2,16.038542
135,3,13.943432
135,4,14.620757
136,0,6.270932
136,1,11.052938
136,2,8.656872
136,3,11.518463
136,4,10.007015
137,0,8.762086
137,1,12.403698
137,2,8.734347
137,3,12.447641
137,4,12.674651
138,0,13.160365
138,1,8.944640
138,2,13.532445
138,3,12.433222
138,4,13.611474
139,0,12.301917
139,1,13.158102
139,2,14.732906
139,3,13.411907
139,4,9.979910
140,0,13.368048
140,1,13.135057
140,2,8.659612
140,3,12.458699
140,4,11.614301
141,0,12.340264
141,1,12.669174
141,2,14.848841
141,3,12.971467
141,4,12.013110
142,0,12.840724
142,1,6.152488
142,2,13.897147
142,3,12.338918
142,4,8.116729
143,0,12.181355
143,1,9.454810
143,2,8.915826
143,3,11.981731
143,4,11.419675
144,0,12.201457
144,1,12.154411
144,2,8.465219
144,3,12.629105
144,4,9.733777
145,0,8.937693
145,1,12.212355
145,2,12.449136
145,3,9.379297
145,4,14.130525
146,0,13.040309
146,1,12.660607
146,2,9.524603
146,3,12.660153
146,4,15.041464
147,0,8.861262
147,1,12.706655
147,2,13.107570
147,3,12.926562
147,4,10.056209
148,0,14.926711
148,1,13.718898
148,2,5.695616
148,3,13.008207
148,4,13.137101
149,0,15.488339
149,1,9.547679
149,2,14.239059
149,3,13.932033
149,4,13.637445
150,0,14.035026
150,1,6.197694
150,2,12.117381
150,3,13.087683
150,4,9.061750
151,0,6.269941
151,1,14.348738
151,2,12.994536
151,3,13.084609
151,4,8.896905
152,0,13.871753
152,1,11.147819
152,2,13.503653
152,3,13.698619
152,4,9.305270
153,0,12.594050
153,1,12.026287
153,2,10.030771
153,3,12.645554
153,4,6.095623
154,0,13.153178
154,1,12.454156
154,2,12.120152
154,3,13.161968
154,4,11.579725
155,0,12.872879
155,1,15.115544
155,2,13.909575
155,3,13.050950
155,4,8.329104
156,0,12.038586
156,1,9.704254
156,2,11.541648
156,3,6.703044
156,4,12.155225
157,0,9.926693
157,1,10.488679
157,2,11.961983
157,3,11.290029
157,4,11.862503
158,0,12.381876
158,1,12.567708
158,2,12.306886
158,3,10.318814
158,4,6.241069
159,0,10.468301
159,1,14.378164
159,2,5.910391
159,3,12.827136
159,4,12.948165
160,0,12.293089
160,1,12.320704
160,2,10.791852
160,3,14.064987
160,4,5.824369
161,0,15.311035
161,1,7.360351
161,2,13.447059
161,3,13.599247
161,4,13.913153
162,0,11.109487
162,1,12.591491
162,2,8.309503
162,3,14.475376
162,4,12.386914
163,0,5.664900
163,1,10.236569
163,2,10.364351
163,3,8.950695
163,4,9.126201
164,0,5.432241
164,1,13.072987
164,2,14.342319
164,3,12.692717
164,4,10.949544
165,0,12.809080
165,1,13.179506
165,2,13.528847
165,3,9.741927
165,4,13.356276
166,0,13.294926
166,1,13.172747
166,2,12.148514
166,3,13.370320
166,4,10.182840
167,0,13.927138
167,1,12.202289
167,2,13.151158
167,3,9.035645
167,4,14.950714
168,0,11.909698
168,1,13.831701
168,2,12.282994
168,3,10.827758
168,4,8.794955
169,0,12.376621
169,1,11.570136
169,2,13.439615
169,3,12.575095
169,4,13.044167
170,0,11.727588
170,1,11.106114
170,2,9.083488
170,3,13.184264
170,4,6.535617
171,0,9.026728
171,1,13.989494
171,2,12.459944
171,3,11.276174
171,4,11.554760
172,0,13.222926
172,1,10.507749
172,2,12.717422
172,3,13.094571
172,4,11.882922
173,0,12.411367
173,1,5.990205
173,2,12.017160
173,3,11.803929
173,4,10.822862
174,0,14.246933
174,1,13.017324
174,2,12.666783
174,3,9.647069
174,4,9.780197
175,0,8.647959
175,1,7.246956
175,2,11.425358
175,3,11.353216
175,4,10.996208
176,0,13.421911
176,1,12.326275
176,2,12.457202
176,3,12.718638
176,4,6.142186
177,0,14.485344
177,1,12.183815
177,2,16.403398
177,3,14.403720
177,4,15.905791
178,0,8.335666
178,1,9.762161
178,2,12.810446
178,3,12.948710
178,4,11.859752
179,0,12.788834
179,1,6.207711
179,2,11.822927
179,3,12.836498
179,4,14.719842
180,0,14.274074
180,1,16.503009
180,2,11.790968
180,3,14.544920
180,4,15.542241
181,0,13.290535
181,1,12.959473
181,2,14.263750
181,3,16.393384
181,4,14.552094
182,0,15.351475
182,1,13.235005
182,2,14.738939
182,3,16.167810
182,4,13.698581
183,0,5.887772
183,1,12.563540
183,2,8.453793
183,3,11.161385
183,4,7.902931
184,0,8.984367
184,1,12.388977
184,2,12.809809
184,3,11.351964
184,4,12.951652
185,0,9.324970
185,1,11.595058
185,2,10.291340
185,3,11.073254
185,4,6.423493
186,0,6.489317
186,1,8.776438
186,2,12.008759
186,3,12.301026
186,4,12.289551
187,0,13.404150
187,1,8.737735
187,2,13.343701
187,3,13.333097
187,4,12.921448
188,0,11.530569
188,1,12.989661
188,2,13.045113
188,3,8.280024
188,4,12.484774
189,0,11.875864
189,1,14.125207
189,2,12.149571
189,3,6.424614
189,4,12.445323
190,0,10.713961
190,1,13.264308
190,2,13.742988
190,3,13.069978
190,4,12.070713
191,0,15.327218
191,1,8.986436
191,2,12.583017
191,3,12.748296
191,4,13.265623
192,0,8.967688
192,1,14.087113
192,2,12.276326
192,3,12.641380
192,4,7.480546
193,0,14.063651
193,1,13.262320
193,2,15.143193
193,3,10.362295
193,4,12.733198
194,0,15.382455
194,1,13.197948
194,2,12.612682
194,3,14.114032
194,4,8.964085
195,0,12.214658
195,1,12.841328
195,2,9.235603
195,3,14.056738
195,4,15.195190
196,0,6.070908
196,1,10.499943
196,2,11.228410
196,3,10.159175
196,4,11.420030
197,0,9.948187
197,1,9.643978
197,2,5.612707
197,3,10.581578
197,4,8.701595
198,0,8.680069
198,1,15.237406
198,2,13.554859
198,3,13.478237
198,4,12.615365
199,0,7.974697
199,1,11.272120
199,2,6.077100
199,3,9.533378
199,4,11.104764
200,0,8.265470
200,1,13.387156
200,2,12.946806
200,3,12.081461
200,4,13.181277
201,0,10.396194
201,1,11.922871
201,2,11.988023
201,3,8.414509
201,4,6.427675
202,0,7.903794
202,1,12.073415
202,2,9.219785
202,3,10.744616
202,4,11.769075
203,0,11.524576
203,1,13.241503
203,2,13.362191
203,3,11.704603
203,4,14.685719
204,0,12.490100
204,1,13.682189
204,2,8.810168
204,3,15.007676
204,4,13.170305
205,0,11.011858
205,1,5.666676
205,2,10.279209
205,3,11.332495
205,4,8.228791
206,0,12.496359
206,1,11.869129
206,2,8.567729
206,3,9.917545
206,4,12.516629
207,0,9.576676
207,1,8.866043
207,2,12.503535
207,3,11.235946
207,4,12.638852
208,0,10.056138
208,1,11.556697
208,2,14.732620
208,3,13.271204
208,4,13.486984
209,0,13.029175
209,1,12.537509
209,2,12.776855
209,3,13.315241
209,4,8.076415
210,0,11.529610
210,1,5.954341
210,2,11.788839
210,3,11.390787
210,4,10.040778
211,0,5.995821
211,1,10.984137
211,2,11.449293
211,3,11.086529
211,4,8.737696
212,0,13.473560
212,1,6.779438
212,2,9.303089
212,3,11.812863
212,4,12.072330
213,0,8.428319
213,1,7.660775
213,2,11.103146
213,3,13.329442
213,4,11.815763
214,0,11.254412
214,1,7.986026
214,2,6.123543
214,3,11.511126
214,4,11.267769
215,0,6.265789
215,1,13.036776
215,2,13.459343
215,3,13.147443
215,4,11.782689
216,0,12.085776
216,1,12.116647
216,2,13.390053
216,3,14.900412
216,4,12.044863
217,0,11.630356
217,1,11.449217
217,2,10.511818
217,3,6.932154
217,4,9.313030
218,0,12.544717
218,1,11.712653
218,2,9.339191
218,3,7.955049
218,4,12.713307
219,0,12.226669
219,1,13.200353
219,2,9.354826
219,3,15.192796
219,4,14.097249
220,0,11.274326
220,1,11.609216
220,2,12.230582
220,3,7.191862
220,4,14.020551
221,0,15.200213
221,1,10.280032
221,2,13.112796
221,3,12.688210
221,4,13.356254
222,0,6.565650
222,1,11.824399
222,2,8.284062
222,3,12.154190
222,4,11.537698
223,0,11.568577
223,1,5.803973
223,2,9.706859
223,3,11.557719
223,4,10.926751
224,0,6.271627
224,1,11.665047
224,2,9.055492
224,3,12.783075
224,4,7.771681
225,0,7.931356
225,1,8.449426
225,2,10.746425
225,3,11.066122
225,4,6.211751
226,0,11.578740
226,1,8.958308
226,2,12.017013
226,3,6.315514
226,4,12.051242
227,0,12.576475
227,1,10.562294
227,2,12.603769
227,3,5.928514
227,4,13.010785
228,0,16.226934
228,1,14.085228
228,2,14.810779
228,3,14.174454
228,4,12.094313
229,0,14.772609
229,1,12.061381
229,2,14.349730
229,3,14.860327
229,4,14.360399
230,0,10.424941
230,1,5.846549
230,2,7.867069
230,3,12.943028
230,4,10.954769
231,0,7.877308
231,1,13.480772
231,2,12.029560
231,3,5.863561
231,4,12.036585
232,0,13.431599
232,1,12.941041
232,2,11.854718
232,3,13.313854
232,4,9.286181
233,0,10.388902
233,1,5.841303
233,2,8.632939
233,3,10.923985
233,4,11.374649
234,0,5.550405
234,1,11.986820
234,2,11.657130
234,3,12.666018
234,4,12.852393
235,0,8.747611
235,1,13.878921
235,2,11.600543
235,3,12.896284
235,4,9.447313
236,0,11.194807
236,1,13.667004
236,2,13.680785
236,3,14.620840
236,4,15.436117
237,0,8.863582
237,1,13.909060
237,2,15.296564
237,3,13.914831
237,4,13.894616
238,0,11.453368
238,1,13.353076
238,2,13.464851
238,3,13.339965
238,4,9.488527
239,0,8.526318
239,1,8.910869
239,2,7.149427
239,3,11.108080
239,4,11.311785
240,0,16.478606
240,1,13.676105
240,2,14.010964
240,3,14.053128
240,4,14.495742
241,0,11.355447
241,1,10.885827
241,2,8.304172
241,3,11.754673
241,4,7.549029
242,0,14.910611
242,1,15.950193
242,2,14.827765
242,3,14.229389
242,4,12.966336
243,0,13.707481
243,1,13.560756
243,2,13.170039
243,3,12.769291
243,4,9.349421
244,0,12.152335
244,1,9.539792
244,2,6.896391
244,3,11.857554
244,4,12.262438
245,0,12.775583
245,1,13.013862
245,2,12.380577
245,3,8.001582
245,4,12.427588
246,0,11.873946
246,1,11.319205
246,2,5.817045
246,3,10.087738
246,4,12.197819
247,0,11.933496
247,1,13.160563
247,2,5.613991
247,3,14.028042
247,4,10.976870
248,0,12.503493
248,1,14.257645
248,2,9.009186
248,3,12.678682
248,4,11.707749
249,0,11.683190
249,1,8.494391
249,2,10.995146
249,3,11.890002
249,4,5.850683
250,0,15.481745
250,1,8.569976
250,2,13.387001
250,3,14.145843
250,4,14.210139
251,0,12.769565
251,1,12.861888
251,2,6.575359
251,3,13.242083
251,4,11.841980
252,0,14.460378
252,1,13.739342
252,2,13.442407
252,3,13.679227
252,4,14.169436
253,0,12.871011
253,1,12.834477
253,2,14.287261
253,3,11.625786
253,4,8.716538
254,0,13.242604
254,1,12.801415
254,2,12.355515
254,3,10.045091
254,4,11.820520
255,0,11.587048
255,1,8.844084
255,2,12.219022
255,3,10.042566
255,4,12.486133
256,0,15.863188
256,1,14.920297
256,2,13.644207
256,3,8.667811
256,4,14.472670
257,0,11.987181
257,1,5.756006
257,2,9.826014
257,3,14.012024
257,4,12.271823
258,0,14.397703
258,1,14.106402
258,2,13.494670
258,3,12.886996
258,4,16.136645
259,0,12.766286
259,1,12.533338
259,2,13.150199
259,3,13.223102
259,4,7.602082
260,0,13.375087
260,1,5.911143
260,2,14.264541
260,3,12.015922
260,4,12.662274
261,0,11.075197
261,1,13.230212
261,2,12.951036
261,3,10.737038
261,4,12.315897
262,0,12.067809
262,1,8.917405
262,2,8.819007
262,3,11.948898
262,4,11.439754
263,0,12.338049
263,1,10.169551
263,2,14.619534
263,3,8.619917
263,4,13.242484
264,0,12.427132
264,1,12.441795
264,2,9.062718
264,3,10.756957
264,4,11.948903
265,0,12.294347
265,1,10.416411
265,2,6.673758
265,3,12.280896
265,4,11.646052
266,0,12.899538
266,1,11.096675
266,2,9.529482
266,3,14.183172
266,4,12.300827
267,0,11.727997
267,1,13.368767
267,2,8.989697
267,3,12.161221
267,4,14.472688
268,0,8.386095
268,1,9.102858
268,2,14.033121
268,3,12.321093
268,4,12.317070
269,0,12.401636
269,1,12.394917
269,2,8.581881
269,3,12.964664
269,4,11.606918
270,0,12.101424
270,1,13.237182
270,2,10.002878
270,3,12.944237
270,4,12.856924
271,0,8.965988
271,1,7.961119
271,2,11.356000
271,3,5.841719
271,4,11.454762
272,0,8.044452
272,1,8.714946
272,2,10.827496
272,3,7.705860
272,4,11.004585
273,0,16.088049
273,1,11.650872
273,2,13.820340
273,3,14.335194
273,4,13.662879
274,0,12.868861
274,1,12.692538
274,2,9.344569
274,3,12.047299
274,4,13.444715
275,0,6.064137
275,1,8.513700
275,2,11.924457
275,3,11.475282
275,4,11.739579
276,0,8.025928
276,1,11.551378
276,2,12.686169
276,3,13.306529
276,4,12.916823
277,0,13.586789
277,1,14.937991
277,2,15.900039
277,3,13.714417
277,4,14.039864
278,0,12.792567
278,1,13.455060
278,2,11.619462
278,3,13.645889
278,4,12.805329
279,0,12.540080
279,1,8.672309
279,2,8.893167
279,3,12.485844
279,4,13.981623
280,0,13.349084
280,1,11.819799
280,2,14.053568
280,3,14.265040
280,4,15.671753
281,0,6.377254
281,1,11.927543
281,2,13.153176
281,3,13.214436
281,4,12.673739
282,0,13.370885
282,1,12.634188
282,2,14.011666
282,3,15.364589
282,4,11.499930
283,0,15.424408
283,1,16.351851
283,2,13.681854
283,3,14.039033
283,4,14.890747
284,0,13.411024
284,1,15.441672
284,2,13.328902
284,3,11.764745
284,4,13.515623
285,0,13.822992
285,1,13.549796
285,2,11.938334
285,3,9.069622
285,4,13.082198
286,0,9.460721
286,1,14.345270
286,2,13.358300
286,3,14.039490
286,4,14.437742
287,0,9.562475
287,1,11.916630
287,2,13.427336
287,3,15.012477
287,4,13.706900
288,0,6.145634
288,1,12.024347
288,2,11.970172
288,3,9.020766
288,4,12.172067
289,0,11.508754
289,1,11.552769
289,2,8.842840
289,3,6.045841
289,4,10.237203
290,0,14.618093
290,1,11.642581
290,2,12.776536
290,3,13.290365
290,4,6.378859
291,0,12.162200
291,1,13.369376
291,2,5.747603
291,3,9.246113
291,4,11.702541
292,0,13.489584
292,1,12.393213
292,2,12.877954
292,3,14.191935
292,4,15.230365
293,0,7.660450
293,1,12.148190
293,2,11.713679
293,3,12.008514
293,4,8.008283
294,0,14.789053
294,1,14.539035
294,2,11.769181
294,3,13.994126
294,4,14.502162
295,0,12.817936
295,1,14.125220
295,2,12.875853
295,3,9.874384
295,4,14.028915
296,0,14.573082
296,1,14.553749
296,2,12.983638
296,3,15.202993
296,4,14.004306
297,0,13.415730
297,1,9.321275
297,2,13.835981
297,3,15.185868
297,4,13.958392
298,0,14.199372
298,1,13.997181
298,2,12.566009
298,3,13.936494
298,4,13.540832
299,0,12.218729
299,1,12.416754
299,2,7.576697
299,3,11.585844
299,4,12.641943
300,0,14.071414
300,1,9.668879
300,2,12.668860
300,3,11.545540
300,4,14.934801
301,0,9.342503
301,1,11.450900
301,2,12.124917
301,3,12.537420
301,4,9.731848
302,0,12.858543
302,1,13.784284
302,2,13.427111
302,3,9.209497
302,4,15.262917
303,0,12.627034
303,1,10.030559
303,2,14.522451
303,3,13.131119
303,4,10.036632
304,0,10.574629
304,1,7.422816
304,2,10.588793
304,3,8.643187
304,4,9.087213
305,0,7.145016
305,1,13.500232
305,2,11.007430
305,3,11.798080
305,4,8.164146
306,0,10.227861
306,1,11.061050
306,2,9.797630
306,3,12.534309
306,4,12.512395
307,0,12.837113
307,1,14.539339
307,2,12.605559
307,3,12.395850
307,4,6.289332
308,0,11.446932
308,1,5.847765
308,2,11.357537
308,3,8.692779
308,4,12.047957
309,0,11.156051
309,1,10.843990
309,2,5.816607
309,3,11.700731
309,4,10.148724
310,0,11.827241
310,1,7.105166
310,2,7.957621
310,3,11.801266
310,4,11.641123
