Round, Selected Clients
168, 8, 7, 1, 9, 5
169, 5, 6, 9, 3, 2
170, 7, 2, 4, 6, 1
171, 9, 4, 3, 8, 0
172, 7, 6, 0, 8, 5
173, 5, 9, 8, 1, 0
174, 4, 7, 6, 1, 2
175, 1, 7, 0, 2, 9
176, 0, 6, 3, 2, 4
177, 9, 2, 6, 4, 5
178, 9, 2, 8, 6, 7
179, 3, 6, 5, 7, 2
180, 7, 8, 6, 9, 3
181, 6, 1, 9, 8, 0
182, 5, 2, 6, 4, 7
183, 7, 6, 3, 2, 0
184, 7, 8, 9, 5, 0
185, 2, 6, 0, 5, 4
186, 2, 0, 3, 5, 4
187, 4, 5, 0, 8, 3
188, 7, 4, 5, 0, 8
189, 2, 3, 5, 1, 6
190, 4, 6, 0, 2, 9
191, 5, 0, 2, 7, 4
192, 6, 3, 0, 4, 5
193, 7, 5, 8, 2, 9
194, 9, 8, 0, 3, 2
195, 7, 0, 6, 9, 3
196, 7, 2, 4, 3, 0
197, 7, 1, 0, 8, 6
198, 1, 7, 8, 9, 5
199, 3, 0, 9, 6, 2
200, 8, 1, 4, 7, 0
201, 6, 4, 0, 3, 2
202, 9, 2, 8, 4, 5
203, 8, 9, 6, 4, 5
204, 5, 6, 8, 0, 1
205, 2, 4, 1, 0, 8
206, 2, 6, 4, 1, 5
207, 6, 4, 2, 3, 0
208, 4, 1, 6, 9, 5
209, 9, 1, 8, 6, 4
210, 3, 6, 2, 4, 0
211, 1, 9, 8, 7, 4
212, 8, 2, 0, 9, 4
213, 5, 9, 2, 6, 3
214, 8, 1, 3, 2, 9
215, 7, 5, 9, 8, 3
216, 6, 7, 5, 3, 0
217, 3, 4, 8, 9, 7
218, 7, 3, 1, 2, 8
219, 2, 6, 9, 0, 1
220, 3, 2, 5, 6, 9
221, 9, 0, 2, 5, 1
222, 8, 6, 0, 5, 7
223, 3, 4, 5, 8, 6
224, 5, 3, 0, 2, 6
225, 7, 2, 5, 3, 6
226, 2, 3, 8, 6, 1
227, 3, 9, 1, 7, 0
228, 0, 6, 3, 8, 2
229, 9, 0, 7, 2, 5
230, 6, 3, 4, 9, 2
231, 5, 2, 3, 9, 6
232, 3, 5, 8, 2, 4
233, 6, 8, 1, 4, 7
234, 4, 1, 2, 9, 7
235, 2, 9, 7, 5, 8
236, 1, 5, 2, 8, 3
237, 9, 2, 7, 1, 0
238, 7, 6, 5, 2, 9
239, 8, 6, 2, 9, 3
240, 0, 4, 5, 2, 9
241, 3, 0, 8, 6, 2
242, 2, 6, 5, 8, 0
243, 9, 7, 8, 6, 4
244, 7, 5, 9, 1, 6
245, 3, 0, 4, 9, 8
246, 1, 8, 2, 3, 9
247, 9, 5, 4, 8, 1
248, 6, 4, 0, 5, 7
249, 4, 9, 3, 1, 0
