Round, Client Index, Execution Time (s)
51, 0, 41.1570
51, 1, 32.1566
51, 2, 27.2633
51, 3, 57.1506
51, 4, 51.4345
51, 5, 19.9541
51, 6, 8.3979
52, 0, 18.1281
52, 1, 10.1459
52, 2, 42.0420
52, 3, 47.8647
52, 4, 36.9207
52, 5, 21.2662
52, 6, 32.2968
53, 0, 8.3018
53, 1, 54.0499
53, 2, 34.4551
53, 3, 19.7861
53, 4, 28.6713
53, 5, 59.1313
53, 6, 46.9422
54, 0, 24.3418
54, 1, 7.5378
54, 2, 10.7501
54, 3, 55.4267
54, 4, 44.2417
54, 5, 19.4706
54, 6, 36.2673
55, 0, 5.3277
55, 1, 28.1242
55, 2, 57.5163
55, 3, 38.4525
55, 4, 46.5065
55, 5, 17.9350
55, 6, 33.8034
56, 0, 53.8721
56, 1, 48.3241
56, 2, 15.3945
56, 3, 20.2827
56, 4, 8.0894
56, 5, 43.7483
56, 6, 31.5818
57, 0, 17.3725
57, 1, 54.5882
57, 2, 20.5889
57, 3, 9.1927
57, 4, 34.9500
57, 5, 47.2194
57, 6, 30.3349
58, 0, 12.9006
58, 1, 20.8380
58, 2, 5.0131
58, 3, 41.6604
58, 4, 17.7246
58, 5, 31.9013
58, 6, 50.1911
59, 0, 46.3407
59, 1, 3.9855
59, 2, 38.0990
59, 3, 27.9632
59, 4, 22.2057
59, 5, 58.3686
59, 6, 11.2181
60, 0, 37.4227
60, 1, 44.7310
60, 2, 5.3025
60, 3, 55.3752
60, 4, 49.6205
60, 5, 28.9614
60, 6, 17.3499
61, 0, 47.8322
61, 1, 10.4823
61, 2, 41.9298
61, 3, 15.2318
61, 4, 20.4646
61, 5, 7.2431
61, 6, 31.9147
62, 0, 5.3414
62, 1, 16.9745
62, 2, 35.4080
62, 3, 8.4774
62, 4, 24.1008
62, 5, 41.0842
62, 6, 49.0241
63, 0, 52.4062
63, 1, 42.4267
63, 2, 17.2827
63, 3, 29.4040
63, 4, 11.6760
63, 5, 22.1456
63, 6, 37.5964
64, 0, 50.8955
64, 1, 45.9378
64, 2, 15.5866
64, 3, 3.5030
64, 4, 39.0128
64, 5, 23.5068
64, 6, 33.3007
65, 0, 19.6026
65, 1, 4.7165
65, 2, 52.2889
65, 3, 25.0818
65, 4, 45.0346
65, 5, 33.9564
65, 6, 14.7353
66, 0, 46.9434
66, 1, 7.2125
66, 2, 37.0715
66, 3, 23.2417
66, 4, 11.9676
66, 5, 28.7770
66, 6, 32.0237
67, 0, 16.4631
67, 1, 36.4429
67, 2, 24.4750
67, 3, 29.1349
67, 4, 48.4532
67, 5, 39.7250
67, 6, 10.7760
68, 0, 19.7515
68, 1, 4.8711
68, 2, 56.4123
68, 3, 36.2537
68, 4, 25.2235
68, 5, 9.7750
68, 6, 48.4409
69, 0, 49.8433
69, 1, 38.5065
69, 2, 33.7713
69, 3, 46.6391
69, 4, 21.8324
69, 5, 16.3023
69, 6, 11.3984
70, 0, 47.6219
70, 1, 35.9474
70, 2, 55.9334
70, 3, 8.6558
70, 4, 25.4926
70, 5, 28.7177
70, 6, 20.6135
71, 0, 8.9553
71, 1, 55.2021
71, 2, 39.6119
71, 3, 27.9037
71, 4, 24.7533
71, 5, 13.5484
71, 6, 45.2280
72, 0, 26.4982
72, 1, 51.3610
72, 2, 60.3973
72, 3, 37.6783
72, 4, 43.1906
72, 5, 16.5834
72, 6, 4.9002
73, 0, 33.7693
73, 1, 19.0780
73, 2, 13.4739
73, 3, 44.8520
73, 4, 23.9172
73, 5, 41.6394
73, 6, 4.8846
74, 0, 49.8665
74, 1, 41.9386
74, 2, 11.5852
74, 3, 37.1924
74, 4, 45.0587
74, 5, 28.9690
74, 6, 19.1748
75, 0, 20.3752
75, 1, 49.2263
75, 2, 54.0647
75, 3, 31.8047
75, 4, 8.1753
75, 5, 36.3786
75, 6, 46.1056
76, 0, 5.2188
76, 1, 18.1296
76, 2, 10.9088
76, 3, 34.7897
76, 4, 45.8578
76, 5, 55.7849
76, 6, 26.6582
77, 0, 25.1211
77, 1, 35.7147
77, 2, 45.8481
77, 3, 31.0526
77, 4, 13.8725
77, 5, 8.7602
77, 6, 42.6937
78, 0, 22.9727
78, 1, 53.6728
78, 2, 11.2331
78, 3, 42.0121
78, 4, 27.8603
78, 5, 8.1112
78, 6, 33.4284
79, 0, 11.8335
79, 1, 39.0087
79, 2, 17.3221
79, 3, 22.1341
79, 4, 31.8525
79, 5, 47.8024
79, 6, 56.0964
80, 0, 51.1992
80, 1, 27.7846
80, 2, 16.0167
80, 3, 36.3600
80, 4, 5.8984
80, 5, 46.5395
80, 6, 12.9158
81, 0, 33.5862
81, 1, 43.7461
81, 2, 8.2009
81, 3, 40.5728
81, 4, 19.3996
81, 5, 53.5084
81, 6, 28.0742
82, 0, 10.0282
82, 1, 53.7187
82, 2, 35.5745
82, 3, 23.9140
82, 4, 6.9682
82, 5, 45.5072
82, 6, 15.4129
83, 0, 36.6123
83, 1, 19.8278
83, 2, 52.0032
83, 3, 12.0036
83, 4, 55.2812
83, 5, 31.7461
83, 6, 46.3297
84, 0, 40.5938
84, 1, 11.8636
84, 2, 47.7879
84, 3, 25.3564
84, 4, 16.7017
84, 5, 35.4579
84, 6, 3.4162
85, 0, 17.6210
85, 1, 12.3780
85, 2, 34.4721
85, 3, 26.4434
85, 4, 55.7068
85, 5, 44.4936
85, 6, 23.2860
86, 0, 8.7513
86, 1, 57.4094
86, 2, 13.2683
86, 3, 25.1387
86, 4, 41.6413
86, 5, 50.2417
86, 6, 30.6936
87, 0, 33.1848
87, 1, 8.7240
87, 2, 24.4498
87, 3, 45.2632
87, 4, 19.8155
87, 5, 55.0234
87, 6, 40.2539
88, 0, 35.7624
88, 1, 8.7330
88, 2, 50.4572
88, 3, 18.8882
88, 4, 42.7319
88, 5, 47.3346
88, 6, 30.8998
89, 0, 53.6959
89, 1, 32.7129
89, 2, 50.5134
89, 3, 11.7241
89, 4, 24.1790
89, 5, 17.2420
89, 6, 42.6237
90, 0, 20.0051
90, 1, 48.6069
90, 2, 12.1546
90, 3, 29.7373
90, 4, 40.6245
90, 5, 53.5048
90, 6, 16.8166
91, 0, 33.7813
91, 1, 10.1006
91, 2, 26.5682
91, 3, 50.6387
91, 4, 45.8932
91, 5, 53.9053
91, 6, 15.1728
92, 0, 10.9344
92, 1, 51.8347
92, 2, 46.3001
92, 3, 3.6405
92, 4, 41.3977
92, 5, 21.1417
92, 6, 33.2766
93, 0, 30.2702
93, 1, 21.5918
93, 2, 17.0016
93, 3, 10.0724
93, 4, 40.7088
93, 5, 35.1549
93, 6, 51.6518
94, 0, 53.4927
94, 1, 42.2344
94, 2, 33.8791
94, 3, 29.2487
94, 4, 11.9635
94, 5, 26.0535
94, 6, 20.5392
95, 0, 49.8675
95, 1, 15.8915
95, 2, 24.6547
95, 3, 41.1905
95, 4, 12.5470
95, 5, 57.0301
95, 6, 30.6627
96, 0, 26.3613
96, 1, 10.7912
96, 2, 4.8878
96, 3, 45.2179
96, 4, 21.4321
96, 5, 18.1913
96, 6, 36.4838
97, 0, 56.0682
97, 1, 16.4083
97, 2, 11.5660
97, 3, 26.2093
97, 4, 50.2950
97, 5, 41.2923
97, 6, 33.2489
98, 0, 42.6101
98, 1, 8.2214
98, 2, 17.0844
98, 3, 36.9463
98, 4, 47.3946
98, 5, 28.4656
98, 6, 57.6437
99, 0, 28.7045
99, 1, 13.5622
99, 2, 32.0796
99, 3, 48.1099
99, 4, 18.5172
99, 5, 5.5022
99, 6, 39.2570
100, 0, 22.7547
100, 1, 5.8162
100, 2, 53.1422
100, 3, 10.6608
100, 4, 31.0962
100, 5, 41.2431
100, 6, 13.8234
101, 0, 33.6516
101, 1, 26.7445
101, 2, 15.0294
101, 3, 39.1339
101, 4, 10.0755
101, 5, 18.2182
101, 6, 44.0200
102, 0, 5.2868
102, 1, 56.5105
102, 2, 34.3299
102, 3, 44.5762
102, 4, 22.7242
102, 5, 17.2141
102, 6, 12.6028
103, 0, 19.5271
103, 1, 33.0495
103, 2, 45.2810
103, 3, 55.3996
103, 4, 50.7518
103, 5, 24.3517
103, 6, 8.2867
104, 0, 35.5925
104, 1, 39.0066
104, 2, 16.0763
104, 3, 6.0640
104, 4, 27.3308
104, 5, 53.0110
104, 6, 48.2106
105, 0, 34.6680
105, 1, 9.0468
105, 2, 27.5541
105, 3, 13.6873
105, 4, 39.5072
105, 5, 21.6610
105, 6, 49.2412
106, 0, 63.0423
106, 1, 57.4663
106, 2, 48.6413
106, 3, 17.1619
106, 4, 28.1023
106, 5, 36.1741
106, 6, 9.9696
107, 0, 31.4764
107, 1, 26.4739
107, 2, 23.1461
107, 3, 9.5424
107, 4, 43.4360
107, 5, 17.5543
107, 6, 48.2461
108, 0, 7.5623
108, 1, 39.4656
108, 2, 21.8416
108, 3, 33.8598
108, 4, 49.4791
108, 5, 10.7542
108, 6, 54.0769
109, 0, 33.3700
109, 1, 30.2097
109, 2, 12.8048
109, 3, 4.8501
109, 4, 18.3507
109, 5, 50.4655
109, 6, 43.3308
110, 0, 45.5515
110, 1, 35.0571
110, 2, 14.3712
110, 3, 38.2521
110, 4, 30.2515
110, 5, 8.8086
110, 6, 25.6532
111, 0, 12.7780
111, 1, 44.7154
111, 2, 39.5718
111, 3, 33.6297
111, 4, 24.4215
111, 5, 21.0447
111, 6, 54.9468
112, 0, 44.7929
112, 1, 33.8607
112, 2, 47.9213
112, 3, 13.6812
112, 4, 28.2946
112, 5, 4.9743
112, 6, 23.5995
113, 0, 8.1247
113, 1, 26.8897
113, 2, 48.3484
113, 3, 41.1348
113, 4, 30.0481
113, 5, 60.2849
113, 6, 18.2236
114, 0, 14.9118
114, 1, 18.0084
114, 2, 23.5153
114, 3, 35.4043
114, 4, 5.0459
114, 5, 51.7476
114, 6, 43.8469
115, 0, 24.7937
115, 1, 3.3546
115, 2, 19.9974
115, 3, 10.2675
115, 4, 41.9659
115, 5, 36.8205
115, 6, 50.3150
116, 0, 55.1015
116, 1, 12.9838
116, 2, 4.8956
116, 3, 16.2483
116, 4, 34.1105
116, 5, 26.7287
116, 6, 42.8706
117, 0, 51.1552
117, 1, 18.9707
117, 2, 11.7166
117, 3, 37.8953
117, 4, 32.7695
117, 5, 27.0401
117, 6, 48.0045
118, 0, 51.7695
118, 1, 13.3901
118, 2, 41.6942
118, 3, 21.8668
118, 4, 26.7144
118, 5, 29.8722
118, 6, 7.8988
119, 0, 37.4570
119, 1, 10.4711
119, 2, 18.5850
119, 3, 32.6389
119, 4, 29.5439
119, 5, 53.7223
119, 6, 46.3700
120, 0, 47.0221
120, 1, 43.7771
120, 2, 30.2982
120, 3, 35.8105
120, 4, 12.5999
120, 5, 7.3599
120, 6, 17.7102
121, 0, 49.5042
121, 1, 39.7384
121, 2, 21.4953
121, 3, 4.9141
121, 4, 8.0642
121, 5, 27.1921
121, 6, 16.6413
122, 0, 57.3479
122, 1, 13.2301
122, 2, 34.1565
122, 3, 3.1968
122, 4, 27.1974
122, 5, 46.2474
122, 6, 22.3779
123, 0, 15.5851
123, 1, 37.6880
123, 2, 53.9420
123, 3, 59.6990
123, 4, 49.3477
123, 5, 25.6422
123, 6, 8.5835
124, 0, 12.4695
124, 1, 17.5366
124, 2, 48.2828
124, 3, 57.2690
124, 4, 20.7060
124, 5, 37.6720
124, 6, 26.5105
125, 0, 49.5958
125, 1, 30.6309
125, 2, 19.5750
125, 3, 37.9860
125, 4, 9.1064
125, 5, 41.3415
125, 6, 14.6585
126, 0, 43.6537
126, 1, 53.8506
126, 2, 16.4045
126, 3, 46.8730
126, 4, 11.2750
126, 5, 30.9420
126, 6, 22.1471
127, 0, 53.8778
127, 1, 11.4023
127, 2, 20.1099
127, 3, 3.2276
127, 4, 48.9206
127, 5, 27.0263
127, 6, 38.9653
128, 0, 18.9010
128, 1, 46.8758
128, 2, 22.1157
128, 3, 10.7442
128, 4, 6.0938
128, 5, 27.0030
128, 6, 38.0628
129, 0, 5.5595
129, 1, 48.7552
129, 2, 10.4791
129, 3, 39.4838
129, 4, 19.5372
129, 5, 26.9148
129, 6, 45.3788
130, 0, 26.0354
130, 1, 57.5641
130, 2, 7.7083
130, 3, 45.5666
130, 4, 30.9482
130, 5, 42.3117
130, 6, 16.3264
131, 0, 18.0665
131, 1, 52.6673
131, 2, 27.3848
131, 3, 24.0299
131, 4, 10.3660
131, 5, 47.5985
131, 6, 35.8774
132, 0, 50.7343
132, 1, 36.9179
132, 2, 45.9626
132, 3, 28.6007
132, 4, 11.4115
132, 5, 42.6263
132, 6, 23.5128
133, 0, 11.0249
133, 1, 39.8455
133, 2, 31.2692
133, 3, 26.4399
133, 4, 14.2171
133, 5, 55.5461
133, 6, 49.8304
134, 0, 29.2520
134, 1, 23.3909
134, 2, 15.1741
134, 3, 58.4966
134, 4, 48.3847
134, 5, 12.0316
134, 6, 41.0734
135, 0, 44.0986
135, 1, 36.8679
135, 2, 26.6740
135, 3, 7.9237
135, 4, 3.2830
135, 5, 13.5374
135, 6, 21.6572
136, 0, 10.4935
136, 1, 13.5922
136, 2, 23.7732
136, 3, 44.5399
136, 4, 35.8364
136, 5, 55.8912
136, 6, 18.1670
137, 0, 41.2762
137, 1, 11.8081
137, 2, 51.6155
137, 3, 14.9134
137, 4, 32.2869
137, 5, 27.0586
137, 6, 58.9532
138, 0, 45.8233
138, 1, 48.9669
138, 2, 54.8082
138, 3, 30.3716
138, 4, 18.9931
138, 5, 9.0878
138, 6, 37.9119
139, 0, 14.8613
139, 1, 36.9562
139, 2, 31.3010
139, 3, 44.1994
139, 4, 49.1911
139, 5, 22.7631
139, 6, 4.8438
140, 0, 53.8371
140, 1, 20.4712
140, 2, 15.4756
140, 3, 30.6437
140, 4, 33.8308
140, 5, 7.3256
140, 6, 45.1012
141, 0, 4.8388
141, 1, 15.9274
141, 2, 35.7210
141, 3, 47.5581
141, 4, 54.7460
141, 5, 27.7224
141, 6, 38.8545
142, 0, 12.6801
142, 1, 47.6678
142, 2, 28.5082
142, 3, 20.1689
142, 4, 39.0095
142, 5, 23.5165
142, 6, 34.3062
143, 0, 19.7761
143, 1, 32.2583
143, 2, 56.7106
143, 3, 41.9647
143, 4, 37.1631
143, 5, 47.7418
143, 6, 8.3592
144, 0, 18.9045
144, 1, 27.0609
144, 2, 10.0885
144, 3, 39.0337
144, 4, 49.7885
144, 5, 44.0824
144, 6, 54.4444
145, 0, 33.9606
145, 1, 29.1195
145, 2, 25.9748
145, 3, 47.6141
145, 4, 17.4726
145, 5, 39.6468
145, 6, 7.3990
146, 0, 38.1424
146, 1, 12.4204
146, 2, 41.4062
146, 3, 30.0969
146, 4, 53.0800
146, 5, 17.4471
146, 6, 23.0787
147, 0, 59.7488
147, 1, 39.4171
147, 2, 30.6189
147, 3, 19.8992
147, 4, 10.7796
147, 5, 5.1092
147, 6, 46.7195
148, 0, 37.7067
148, 1, 27.3042
148, 2, 13.0658
148, 3, 34.3523
148, 4, 18.8054
148, 5, 48.6761
148, 6, 58.4636
149, 0, 48.4282
149, 1, 39.7039
149, 2, 44.9697
149, 3, 5.6175
149, 4, 32.2198
149, 5, 22.2357
149, 6, 10.2417
150, 0, 36.4877
150, 1, 3.6001
150, 2, 27.7770
150, 3, 48.7430
150, 4, 16.6849
150, 5, 21.9151
150, 6, 11.8290
151, 0, 8.5625
151, 1, 48.8386
151, 2, 53.5432
151, 3, 19.7878
151, 4, 37.0445
151, 5, 40.2157
151, 6, 24.8173
152, 0, 5.0494
152, 1, 16.7196
152, 2, 43.5957
152, 3, 38.6389
152, 4, 26.7930
152, 5, 53.8796
152, 6, 23.6785
153, 0, 59.2768
153, 1, 13.0087
153, 2, 35.7571
153, 3, 26.8389
153, 4, 23.5343
153, 5, 4.9392
153, 6, 47.2266
154, 0, 21.3969
154, 1, 30.3183
154, 2, 16.6922
154, 3, 5.6903
154, 4, 24.5610
154, 5, 51.9749
154, 6, 42.2403
155, 0, 3.6776
155, 1, 42.9633
155, 2, 25.6169
155, 3, 17.5599
155, 4, 48.6106
155, 5, 32.7151
155, 6, 8.5489
156, 0, 5.0038
156, 1, 49.9975
156, 2, 28.9687
156, 3, 16.9943
156, 4, 9.9047
156, 5, 53.2648
156, 6, 40.1059
157, 0, 56.2768
157, 1, 48.3639
157, 2, 11.4356
157, 3, 21.7555
157, 4, 31.5735
157, 5, 36.2634
157, 6, 16.2578
158, 0, 29.1929
158, 1, 39.1007
158, 2, 24.6029
158, 3, 13.6981
158, 4, 5.0028
158, 5, 42.2142
158, 6, 49.9862
159, 0, 8.5547
159, 1, 21.9316
159, 2, 31.8682
159, 3, 17.3762
159, 4, 54.0458
159, 5, 42.7128
159, 6, 39.3376
160, 0, 53.3638
160, 1, 45.9544
160, 2, 29.5667
160, 3, 8.9012
160, 4, 35.5214
160, 5, 20.9560
160, 6, 3.8629
161, 0, 39.5098
161, 1, 49.3626
161, 2, 5.2027
161, 3, 61.0656
161, 4, 10.8547
161, 5, 30.8363
161, 6, 22.7632
162, 0, 48.4123
162, 1, 53.9227
162, 2, 38.3853
162, 3, 17.6768
162, 4, 6.2460
162, 5, 25.8749
162, 6, 35.0841
163, 0, 63.1576
163, 1, 20.2102
163, 2, 37.1125
163, 3, 25.9472
163, 4, 8.2787
163, 5, 54.1886
163, 6, 46.9984
164, 0, 8.9675
164, 1, 19.5183
164, 2, 45.5680
164, 3, 16.3154
164, 4, 40.7563
164, 5, 29.7054
164, 6, 24.1813
165, 0, 32.7231
165, 1, 41.4255
165, 2, 48.8066
165, 3, 27.6412
165, 4, 57.1943
165, 5, 5.7091
165, 6, 15.7086
166, 0, 48.4986
166, 1, 5.2329
166, 2, 23.6198
166, 3, 54.2418
166, 4, 36.7104
166, 5, 28.3432
166, 6, 16.6936
167, 0, 21.5410
167, 1, 39.8895
167, 2, 48.5607
167, 3, 16.4081
167, 4, 13.1938
167, 5, 5.9280
167, 6, 29.8857
168, 0, 26.5536
168, 1, 51.0404
168, 2, 43.6419
168, 3, 18.3589
168, 4, 3.7399
168, 5, 32.2539
168, 6, 8.2734
169, 0, 4.7067
169, 1, 51.0872
169, 2, 16.7620
169, 3, 25.2831
169, 4, 40.7950
169, 5, 28.6010
169, 6, 33.6308
170, 0, 48.1724
170, 1, 27.0259
170, 2, 44.8857
170, 3, 19.9152
170, 4, 5.4345
170, 5, 36.8163
170, 6, 14.2010
171, 0, 44.9358
171, 1, 21.0658
171, 2, 15.4536
171, 3, 33.6190
171, 4, 7.4952
171, 5, 48.3180
171, 6, 58.5449
172, 0, 27.3304
172, 1, 37.1194
172, 2, 21.6519
172, 3, 40.2043
172, 4, 48.7114
172, 5, 4.5837
172, 6, 9.4154
173, 0, 30.5728
173, 1, 36.2341
173, 2, 59.1054
173, 3, 18.7779
173, 4, 23.6566
173, 5, 48.1438
173, 6, 9.9866
174, 0, 12.7534
174, 1, 21.3026
174, 2, 4.9929
174, 3, 31.4413
174, 4, 50.4974
174, 5, 8.1601
174, 6, 42.4142
175, 0, 4.8038
175, 1, 11.9628
175, 2, 17.3460
175, 3, 30.8936
175, 4, 45.2675
175, 5, 39.4861
175, 6, 27.7039
176, 0, 26.4923
176, 1, 53.1389
176, 2, 12.3570
176, 3, 32.3421
176, 4, 40.9037
176, 5, 7.4400
176, 6, 15.4461
177, 0, 27.2893
177, 1, 18.6408
177, 2, 5.5733
177, 3, 13.7503
177, 4, 51.6062
177, 5, 23.8133
177, 6, 39.3993
178, 0, 45.1481
178, 1, 4.9206
178, 2, 32.5114
178, 3, 24.4912
178, 4, 27.6571
178, 5, 15.9360
178, 6, 52.6127
179, 0, 24.6998
179, 1, 54.8250
179, 2, 11.0457
179, 3, 51.7347
179, 4, 19.0541
179, 5, 29.5734
179, 6, 41.8029
180, 0, 53.1513
180, 1, 12.5987
180, 2, 43.3354
180, 3, 34.4593
180, 4, 29.5104
180, 5, 20.6681
180, 6, 26.3449
181, 0, 39.1364
181, 1, 29.3854
