Round,ClientIndex,ExecutionTime(s)
41,1,47.870303
41,2,46.582879
41,3,36.062045
41,4,36.352099
42,0,50.716294
42,1,27.509562
42,2,52.559284
42,3,28.496722
42,4,39.438049
43,0,44.060163
43,1,32.139024
43,2,39.737342
43,3,34.604112
43,4,42.827033
44,0,41.915610
44,1,31.637850
44,2,32.461664
44,3,45.018929
44,4,27.299941
45,0,50.879291
45,1,54.288909
45,2,33.119755
45,3,33.289760
45,4,45.190311
46,0,37.823493
46,1,34.333522
46,2,37.901400
46,3,36.905780
46,4,28.959998
47,0,21.871799
47,1,51.351733
47,2,26.125406
47,3,34.175443
47,4,54.235399
48,0,54.150150
48,1,26.617568
48,2,57.523150
48,3,29.782246
48,4,39.156523
49,0,26.749483
49,1,24.305568
49,2,37.843046
49,3,28.171160
49,4,41.172665
50,0,30.682410
50,1,56.222505
50,2,32.233445
50,3,57.218343
50,4,27.681987
51,0,63.634283
51,1,24.797931
51,2,63.262288
51,3,63.736825
51,4,53.878895
52,0,52.983278
52,1,43.470945
52,2,59.908726
52,3,34.954842
52,4,60.923785
53,0,32.784755
53,1,37.838558
53,2,41.899863
53,3,29.052714
53,4,47.731119
54,0,57.586395
54,1,63.434673
54,2,50.404284
54,3,31.805609
54,4,55.039185
55,0,54.824500
55,1,61.160151
55,2,26.857254
55,3,31.489187
55,4,49.997639
56,0,37.600744
56,1,45.222893
56,2,34.274514
56,3,31.514391
56,4,38.601512
57,0,53.731310
57,1,34.944343
57,2,39.402925
57,3,53.459305
57,4,30.836250
58,0,33.233933
58,1,57.176964
58,2,53.350060
58,3,37.740964
58,4,25.680825
59,0,34.578398
59,1,22.833390
59,2,58.748239
59,3,59.662021
59,4,63.339144
60,0,50.997587
60,1,25.253031
60,2,39.554543
60,3,46.417001
60,4,42.672842
61,0,26.398754
61,1,49.196453
61,2,53.660717
61,3,35.664312
61,4,29.235364
62,0,46.440981
62,1,22.387332
62,2,51.498518
62,3,45.925154
62,4,31.286583
63,0,41.776691
63,1,38.241500
63,2,42.690368
63,3,34.799129
63,4,26.015498
64,0,26.348873
64,1,60.420977
64,2,65.997602
64,3,32.707650
64,4,63.886764
65,0,37.522770
65,1,22.707994
65,2,41.074133
65,3,39.021841
65,4,38.872649
66,0,35.842992
66,1,40.272499
66,2,36.523261
66,3,40.279089
66,4,42.827651
67,0,31.366314
67,1,37.557516
67,2,29.185401
67,3,53.853891
67,4,43.280262
68,0,34.380131
68,1,28.338479
68,2,44.358373
68,3,23.920549
68,4,52.883980
69,0,34.360765
69,1,50.027099
69,2,38.797688
69,3,35.040299
69,4,44.816016
70,0,50.022346
70,1,34.683653
70,2,49.415873
70,3,49.662116
70,4,33.653954
71,0,33.013535
71,1,50.236619
71,2,36.212949
71,3,46.092552
71,4,45.644708
72,0,29.504969
72,1,32.861465
72,2,25.305909
72,3,40.337768
72,4,48.778577
73,0,32.747169
73,1,47.067219
73,2,40.387547
73,3,40.724366
73,4,53.676759
74,0,43.557774
74,1,61.336512
74,2,62.275096
74,3,22.954122
74,4,33.836153
75,0,23.043207
75,1,56.567810
75,2,57.926803
75,3,55.951562
75,4,52.992557
76,0,63.006706
76,1,67.420827
76,2,58.232022
76,3,44.857255
76,4,34.874944
77,0,45.463740
77,1,31.866297
77,2,26.915916
77,3,55.741013
77,4,56.387567
78,0,62.931778
78,1,45.322447
78,2,52.637217
78,3,31.205377
78,4,60.294696
79,0,52.463512
79,1,34.838562
79,2,61.144415
79,3,51.432431
79,4,64.554091
80,0,42.255940
80,1,42.519685
80,2,45.056090
80,3,37.167858
80,4,39.718781
81,0,52.821285
81,1,51.073275
81,2,43.425371
81,3,40.961341
81,4,28.838284
82,0,45.253226
82,1,44.003106
82,2,43.928404
82,3,52.231732
82,4,38.289729
83,0,45.808513
83,1,33.733862
83,2,52.529333
83,3,33.575182
83,4,29.789547
84,0,38.613470
84,1,40.819413
84,2,33.930636
84,3,35.937471
84,4,39.507064
85,0,48.262035
85,1,34.270001
85,2,48.088414
85,3,39.313433
85,4,28.522794
86,0,23.972393
86,1,31.249547
86,2,46.271033
86,3,49.765766
86,4,56.675477
87,0,50.078277
87,1,37.823401
87,2,48.497946
87,3,38.114602
87,4,56.531787
88,0,41.614576
88,1,28.497170
88,2,52.137496
88,3,30.386902
88,4,37.371916
89,0,38.391320
89,1,54.185223
89,2,34.898838
89,3,34.096320
89,4,54.934567
90,0,49.513956
90,1,60.981305
90,2,37.356776
90,3,29.657456
90,4,66.155976
91,0,23.227716
91,1,36.162997
91,2,30.950424
91,3,57.309327
91,4,58.321151
92,0,57.395193
92,1,57.510985
92,2,26.627280
92,3,38.154132
92,4,48.507005
93,0,29.507106
93,1,44.797520
93,2,47.833737
93,3,46.949580
93,4,50.189068
94,0,37.501414
94,1,36.851804
94,2,49.373171
94,3,45.972956
94,4,37.632357
95,0,62.230194
95,1,58.173615
95,2,46.087814
95,3,47.488108
95,4,23.899254
96,0,23.747373
96,1,47.335909
96,2,56.511020
96,3,37.950748
96,4,39.315641
97,0,45.662498
97,1,36.012038
97,2,39.726565
97,3,26.338065
97,4,45.248562
98,0,26.578823
98,1,35.735067
98,2,55.400832
98,3,54.337408
98,4,34.086047
99,0,58.940414
99,1,22.744520
99,2,37.269327
99,3,59.741563
99,4,52.038700
100,0,30.057963
100,1,39.176326
100,2,47.822513
100,3,36.278698
100,4,43.196223
101,0,60.318545
101,1,51.906574
101,2,42.571730
101,3,66.761510
101,4,35.592013
102,0,53.450229
102,1,38.039422
102,2,47.775655
102,3,29.354416
102,4,40.254847
103,0,71.064826
103,1,51.875597
103,2,72.646811
103,3,64.521668
103,4,58.776805
104,0,55.533655
104,1,36.420493
104,2,51.701130
104,3,57.505639
104,4,43.510726
105,0,35.619674
105,1,51.518758
105,2,25.458453
105,3,44.747452
105,4,30.205285
106,0,47.123678
106,1,31.929314
106,2,47.657566
106,3,27.512874
106,4,42.781678
107,0,55.500667
107,1,32.763697
107,2,54.677481
107,3,32.941222
107,4,35.535239
108,0,45.475924
108,1,22.806390
108,2,42.318327
108,3,45.460289
108,4,48.003623
109,0,58.407733
109,1,55.989279
109,2,22.488080
109,3,48.651192
109,4,61.856382
110,0,31.879242
110,1,36.715426
110,2,57.125391
110,3,23.398421
110,4,57.235895
111,0,66.418343
111,1,66.393362
111,2,68.701528
111,3,45.019521
111,4,43.517448
112,0,42.784740
112,1,59.948864
112,2,63.096539
112,3,53.801455
112,4,57.908743
113,0,45.182722
113,1,32.905859
113,2,55.639237
113,3,41.521950
113,4,31.790866
114,0,66.860069
114,1,22.521680
114,2,57.166443
114,3,66.205792
114,4,68.543409
115,0,70.740740
115,1,45.249848
115,2,64.927959
115,3,64.720624
115,4,70.747036
116,0,34.128624
116,1,30.835361
116,2,39.158780
116,3,53.239588
116,4,52.650482
117,0,25.927868
117,1,53.177950
117,2,45.211196
117,3,40.322443
117,4,29.634875
118,0,31.603668
118,1,22.775308
118,2,39.871247
118,3,35.815951
118,4,47.243411
119,0,59.165163
119,1,63.011396
119,2,56.154209
119,3,48.583300
119,4,49.869632
120,0,49.339495
120,1,33.722415
120,2,47.377232
120,3,32.538065
120,4,35.360592
121,0,42.723512
121,1,60.940706
121,2,25.558791
121,3,36.367560
121,4,61.798410
122,0,51.265766
122,1,47.467053
122,2,34.993309
122,3,35.369785
122,4,41.161852
123,0,44.773852
123,1,53.797601
123,2,44.166947
123,3,29.400949
123,4,30.167789
124,0,56.008793
124,1,36.175801
124,2,61.578534
124,3,32.483463
124,4,40.501957
125,0,53.748759
125,1,33.617459
125,2,34.330580
125,3,49.003817
125,4,48.693877
126,0,47.175527
126,1,57.468672
126,2,41.881789
126,3,57.921378
126,4,33.658541
127,0,48.428263
127,1,49.314158
127,2,32.692489
127,3,40.644755
127,4,48.859028
128,0,41.079146
128,1,37.560735
128,2,22.540480
128,3,35.992548
128,4,50.057092
129,0,33.252964
129,1,44.078619
129,2,38.209029
129,3,32.181134
129,4,52.095047
130,0,34.600240
130,1,59.786038
130,2,61.801798
130,3,27.817186
130,4,58.611344
131,0,60.027680
131,1,34.431552
131,2,60.225484
131,3,28.467547
131,4,51.701118
132,0,22.964674
132,1,23.703208
132,2,45.894910
132,3,31.486410
132,4,51.324602
133,0,23.545231
133,1,52.875481
133,2,27.522700
133,3,52.202846
133,4,43.295534
134,0,30.466275
134,1,37.289288
134,2,51.521727
134,3,53.813500
134,4,27.142436
135,0,62.547956
135,1,30.458513
135,2,40.834235
135,3,63.037713
135,4,62.123128
136,0,22.218520
136,1,53.887909
136,2,40.486618
136,3,48.928933
136,4,45.864865
137,0,26.475962
137,1,57.419481
137,2,51.487234
137,3,52.798595
137,4,60.263172
138,0,53.462828
138,1,50.227647
138,2,56.253553
138,3,71.946621
138,4,67.343356
139,0,63.727651
139,1,41.522625
139,2,34.650134
139,3,56.304220
139,4,43.114958
140,0,33.994170
140,1,56.488233
140,2,45.391848
140,3,59.639527
140,4,51.038694
141,0,32.029240
141,1,61.251541
141,2,47.405264
141,3,57.280058
141,4,24.249169
142,0,33.754759
142,1,26.332860
142,2,44.710316
142,3,46.922999
142,4,39.220632
143,0,49.930012
143,1,34.023151
143,2,36.424822
143,3,47.067466
143,4,54.192939
144,0,50.036590
144,1,55.592967
144,2,45.509134
144,3,38.711647
144,4,24.730738
145,0,30.617749
145,1,54.479832
145,2,55.623562
145,3,26.743484
145,4,40.638524
146,0,65.086627
146,1,64.084796
146,2,35.923388
146,3,67.247743
146,4,59.476233
147,0,40.972715
147,1,59.650569
147,2,59.263401
147,3,55.728617
147,4,25.156582
148,0,36.593775
148,1,42.964176
148,2,29.304024
148,3,43.693757
148,4,54.444124
149,0,39.246863
149,1,26.378313
149,2,54.439922
149,3,45.116780
149,4,48.023858
150,0,34.962863
150,1,28.257466
150,2,33.627896
150,3,44.030895
150,4,33.338211
151,0,28.908461
151,1,41.394693
151,2,33.105106
151,3,48.986866
151,4,39.502979
152,0,49.969206
152,1,30.544588
152,2,45.911334
152,3,54.610040
152,4,26.772362
153,0,48.578110
153,1,32.870306
153,2,40.365747
153,3,53.568508
153,4,34.902763
154,0,57.726136
154,1,41.583283
154,2,65.579381
154,3,54.713847
154,4,28.791941
155,0,37.065413
155,1,47.237890
155,2,51.005403
155,3,55.319891
155,4,51.627559
156,0,41.824252
156,1,35.933855
156,2,55.303429
156,3,43.381495
156,4,49.157715
157,0,34.829987
157,1,36.629065
157,2,59.754236
157,3,30.387308
157,4,56.622154
158,0,53.434355
158,1,44.849855
158,2,49.875531
158,3,30.582924
158,4,41.891355
159,0,33.784415
159,1,43.797413
159,2,34.801777
159,3,46.129666
159,4,34.855091
160,0,49.915468
160,1,41.828809
160,2,30.739395
160,3,45.516317
160,4,30.793921
161,0,37.309888
161,1,29.353798
161,2,53.879113
161,3,60.874009
161,4,50.845856
162,0,29.444640
162,1,35.461330
162,2,30.993946
162,3,39.483274
162,4,45.061514
163,0,29.120623
163,1,30.466214
163,2,47.978699
163,3,40.110927
163,4,33.456084
164,0,29.503471
164,1,47.686705
164,2,41.719727
164,3,55.034779
164,4,29.665223
165,0,59.456034
165,1,35.068622
165,2,65.467534
165,3,23.979912
165,4,53.551421
166,0,67.973153
166,1,49.467003
166,2,73.392311
166,3,65.499878
166,4,58.557156
167,0,50.321577
167,1,60.194704
167,2,41.434855
167,3,31.340425
167,4,44.814775
168,0,31.084412
168,1,36.366653
168,2,48.664643
168,3,23.857153
168,4,40.847249
169,0,30.353341
169,1,26.017349
169,2,36.339962
169,3,55.143121
169,4,46.486084
170,0,48.625521
170,1,30.272342
170,2,29.506566
170,3,40.349807
170,4,37.881213
171,0,38.209010
171,1,38.590393
171,2,60.824589
171,3,35.451236
171,4,56.831838
172,0,53.300983
172,1,39.441881
172,2,56.985459
172,3,52.305264
172,4,43.313930
173,0,40.349325
173,1,35.058707
173,2,43.541428
173,3,54.922019
173,4,33.441773
174,0,34.931161
174,1,50.354249
174,2,48.891154
174,3,24.205663
174,4,38.938424
175,0,24.293128
175,1,25.611210
175,2,37.068133
175,3,32.178843
175,4,48.836569
176,0,51.318488
176,1,59.818642
176,2,42.777611
176,3,67.330804
176,4,36.404545
177,0,55.668283
177,1,64.573474
177,2,34.944336
177,3,50.675419
177,4,57.684926
178,0,30.806238
178,1,27.525402
178,2,59.205374
178,3,51.948023
178,4,58.512869
179,0,53.474856
179,1,23.472883
179,2,61.861952
179,3,52.575383
179,4,52.886708
180,0,63.365395
180,1,49.226383
180,2,53.810757
180,3,62.867967
180,4,43.319020
181,0,59.871931
181,1,44.632241
181,2,53.144130
181,3,38.830923
181,4,51.743476
182,0,53.146183
182,1,48.232637
182,2,47.701877
182,3,52.954573
182,4,38.439515
183,0,29.463437
183,1,34.042221
183,2,34.301049
183,3,38.196212
183,4,34.174848
184,0,39.670630
184,1,55.301219
184,2,49.362644
184,3,36.933081
184,4,50.638596
185,0,32.132516
185,1,42.474839
185,2,31.892830
185,3,52.006157
185,4,24.124313
186,0,23.930290
186,1,25.074860
186,2,39.562434
186,3,46.601326
186,4,54.697861
187,0,60.857288
187,1,34.290748
187,2,56.947557
187,3,54.494146
187,4,66.855094
188,0,58.810324
188,1,39.921054
188,2,59.060305
188,3,30.660754
188,4,41.654655
189,0,49.588397
189,1,38.219890
189,2,39.810208
189,3,25.863885
189,4,45.610831
190,0,34.460758
190,1,41.014974
190,2,61.952839
190,3,68.565349
190,4,63.405932
191,0,38.533157
191,1,39.299847
191,2,67.310509
191,3,59.782496
191,4,63.123063
192,0,26.397381
192,1,37.104757
192,2,32.345743
192,3,44.285012
192,4,28.386143
193,0,61.386000
193,1,58.805716
193,2,34.310674
193,3,42.763935
193,4,68.991204
194,0,33.777893
194,1,57.912595
194,2,60.144863
194,3,51.487398
194,4,29.724718
195,0,58.215272
195,1,33.079188
195,2,26.107754
195,3,55.415947
195,4,38.092227
196,0,26.328568
196,1,29.602397
196,2,36.463732
196,3,37.159810
196,4,48.216821
197,0,31.857157
197,1,23.994772
197,2,31.929914
197,3,42.548765
197,4,33.864484
198,0,31.051902
198,1,36.768121
198,2,61.656326
198,3,39.521376
198,4,62.981340
199,0,31.493941
199,1,45.386561
199,2,29.547271
199,3,33.483644
199,4,52.451033
200,0,42.638553
200,1,48.823300
200,2,58.958666
200,3,33.450512
200,4,40.791557
