Round,ClientIndex,ExecutionTime(s)
85,3,11.635132
85,4,13.621471
86,0,10.009682
86,1,5.912106
86,2,7.602495
86,3,8.711773
86,4,4.055614
87,0,9.857490
87,1,11.619158
87,2,6.001221
87,3,13.205848
87,4,8.541391
88,0,8.950391
88,1,11.723140
88,2,4.490166
88,3,6.219261
88,4,12.626753
89,0,11.703233
89,1,3.874812
89,2,11.673015
89,3,5.993139
89,4,9.367524
90,0,8.214029
90,1,7.799385
90,2,8.231113
90,3,6.173513
90,4,4.643039
91,0,9.970965
91,1,10.387926
91,2,6.221173
91,3,4.025891
91,4,8.125437
92,0,3.779851
92,1,7.380239
92,2,11.135106
92,3,6.409304
92,4,10.561491
93,0,12.212381
93,1,14.554194
93,2,15.212203
93,3,10.635772
93,4,12.402232
94,0,14.277442
94,1,11.785390
94,2,11.011992
94,3,13.730927
94,4,9.432886
95,0,3.893107
95,1,8.561097
95,2,8.905726
95,3,6.701935
95,4,9.282300
96,0,12.559602
96,1,9.175609
96,2,5.031260
96,3,8.111977
96,4,12.893708
97,0,11.534909
97,1,14.150457
97,2,7.383467
97,3,12.589074
97,4,13.419338
98,0,10.857374
98,1,8.470761
98,2,8.382649
98,3,9.013932
98,4,8.421271
99,0,4.167801
99,1,12.595404
99,2,11.982073
99,3,9.189842
99,4,10.260845
100,0,13.277231
100,1,12.367284
100,2,10.022919
100,3,8.973955
100,4,8.605546
101,0,8.631494
101,1,9.176168
101,2,11.087156
101,3,4.126218
101,4,10.067152
102,0,8.324290
102,1,9.424279
102,2,9.165202
102,3,6.973085
102,4,10.096992
103,0,4.360960
103,1,10.790699
103,2,8.939524
103,3,9.100540
103,4,9.886489
104,0,12.050266
104,1,14.411999
104,2,11.589600
104,3,9.193021
104,4,14.102291
105,0,8.634280
105,1,9.382516
105,2,10.377296
105,3,9.527131
105,4,6.016941
106,0,9.787462
106,1,9.326555
106,2,11.909803
106,3,13.644111
106,4,14.510323
107,0,8.913320
107,1,13.142324
107,2,11.418814
107,3,12.438984
107,4,6.841390
108,0,11.450520
108,1,15.436191
108,2,15.967098
108,3,16.031733
108,4,9.698139
109,0,7.424126
109,1,10.428156
109,2,10.390223
109,3,12.151808
109,4,3.966818
110,0,6.169967
110,1,9.267802
110,2,8.071443
110,3,10.438958
110,4,4.630613
111,0,5.419874
111,1,7.838418
111,2,9.214854
111,3,11.049158
111,4,8.243217
112,0,9.688201
112,1,9.931212
112,2,4.179612
112,3,9.630276
112,4,10.904946
113,0,9.393608
113,1,10.124553
113,2,5.063828
113,3,7.744627
113,4,5.994663
114,0,5.573890
114,1,10.856887
114,2,9.825042
114,3,9.046478
114,4,9.601196
115,0,5.091791
115,1,11.553889
115,2,9.065774
115,3,7.917736
115,4,9.523489
116,0,12.493206
116,1,13.274096
116,2,9.729038
116,3,8.591207
116,4,10.642252
117,0,11.987513
117,1,9.877316
117,2,11.421314
117,3,11.161070
117,4,13.345414
118,0,7.286831
118,1,12.538989
118,2,13.050119
118,3,8.503719
118,4,7.931674
119,0,8.195083
119,1,3.794096
119,2,8.978821
119,3,10.678940
119,4,8.078038
120,0,11.396182
120,1,12.426093
120,2,11.005012
120,3,12.858644
120,4,11.559245
121,0,9.896643
121,1,4.114832
121,2,12.213066
121,3,11.795799
121,4,7.354300
122,0,7.986524
122,1,10.099974
122,2,9.692073
122,3,12.607449
122,4,12.069212
123,0,9.082481
123,1,4.699903
123,2,5.891254
123,3,12.070055
123,4,12.622694
124,0,7.551931
124,1,7.471209
124,2,3.842751
124,3,9.404510
124,4,6.141787
125,0,4.076895
125,1,5.912516
125,2,10.248601
125,3,9.276112
125,4,8.621133
126,0,10.889197
126,1,10.900045
126,2,13.568588
126,3,9.439209
126,4,12.556555
127,0,10.080906
127,1,8.622799
127,2,6.475591
127,3,12.234071
127,4,10.928592
128,0,10.474077
128,1,6.094991
128,2,12.757052
128,3,12.480124
128,4,8.023562
129,0,8.736707
129,1,9.859497
129,2,11.832781
129,3,8.621242
129,4,9.440486
130,0,11.414544
130,1,4.033995
130,2,8.006154
130,3,10.199414
130,4,10.070238
131,0,3.815214
131,1,12.587971
131,2,9.032029
131,3,13.235057
131,4,11.519528
132,0,11.813402
132,1,11.080065
132,2,10.351851
132,3,7.491157
132,4,7.898226
133,0,10.389312
133,1,7.771921
133,2,11.770747
133,3,9.032016
133,4,6.288241
134,0,14.846532
134,1,13.547184
134,2,11.347136
134,3,8.985394
134,4,13.693048
135,0,9.267120
135,1,12.601816
135,2,8.829143
135,3,11.033275
135,4,9.668294
136,0,12.296103
136,1,8.272103
136,2,6.391191
136,3,10.363205
136,4,13.224380
137,0,10.505113
137,1,10.582474
137,2,8.153084
137,3,9.392804
137,4,8.821291
138,0,10.009430
138,1,10.075816
138,2,8.605981
138,3,3.283544
138,4,8.137839
139,0,4.379170
139,1,9.453150
139,2,7.574140
139,3,7.916429
139,4,6.224920
140,0,11.258451
140,1,8.746134
140,2,5.873932
140,3,6.002924
140,4,12.130275
141,0,11.643638
141,1,5.121266
141,2,8.434349
141,3,7.815541
141,4,10.491837
142,0,12.604722
142,1,12.002087
142,2,8.956932
142,3,10.321137
142,4,6.494367
143,0,9.200512
143,1,6.537703
143,2,10.613979
143,3,11.847634
143,4,4.998380
144,0,10.596243
144,1,7.584104
144,2,6.412892
144,3,11.615601
144,4,10.960279
145,0,6.585786
145,1,8.665703
145,2,10.043788
145,3,10.214878
145,4,9.067820
146,0,8.731982
146,1,8.636354
146,2,9.540568
146,3,5.511901
146,4,8.352003
147,0,7.962328
147,1,10.132685
147,2,9.169105
147,3,9.219164
147,4,10.571665
148,0,11.072446
148,1,13.045978
148,2,13.315058
148,3,10.834187
148,4,9.235245
149,0,10.321045
149,1,11.698110
149,2,10.530852
149,3,10.969220
149,4,12.456835
150,0,10.321864
150,1,14.006978
150,2,13.235205
150,3,9.643264
150,4,11.821518
151,0,12.746969
151,1,8.985046
151,2,12.723318
151,3,3.608172
151,4,12.035578
152,0,9.751775
152,1,14.595304
152,2,14.199985
152,3,8.530130
152,4,11.910139
153,0,9.803451
153,1,13.337534
153,2,12.491115
153,3,10.635904
153,4,13.849630
154,0,7.303270
154,1,11.901146
154,2,4.163339
154,3,8.399960
154,4,10.223118
155,0,11.901026
155,1,8.931371
155,2,9.680039
155,3,9.043978
155,4,8.644436
156,0,12.955930
156,1,10.761532
156,2,4.424761
156,3,12.766232
156,4,9.646914
157,0,9.901428
157,1,6.546389
157,2,7.394250
157,3,11.018573
157,4,4.996805
158,0,11.086625
158,1,14.554885
158,2,11.358149
158,3,15.658370
158,4,14.001549
159,0,15.547193
159,1,8.658069
159,2,14.047957
159,3,9.946381
159,4,14.418930
160,0,8.856011
160,1,14.000897
160,2,15.196251
160,3,10.121885
160,4,15.057303
161,0,8.922035
161,1,12.021505
161,2,10.690894
161,3,10.119178
161,4,9.464832
162,0,11.165817
162,1,12.200483
162,2,8.438280
162,3,9.267166
162,4,11.519167
163,0,12.506580
163,1,13.008500
163,2,3.839115
163,3,6.837291
163,4,10.127233
164,0,13.524151
164,1,10.859122
164,2,8.838031
164,3,10.312722
164,4,13.902672
165,0,7.405658
165,1,11.526093
165,2,4.634121
165,3,10.579044
165,4,9.687552
166,0,8.082655
166,1,8.762095
166,2,4.039108
166,3,8.506739
166,4,6.777438
167,0,8.327529
167,1,5.014273
167,2,9.889980
167,3,6.683425
167,4,7.703101
168,0,12.247156
168,1,8.796683
168,2,8.313941
168,3,10.349220
168,4,7.313466
169,0,14.014496
169,1,11.512411
169,2,12.979843
169,3,3.884943
169,4,11.741666
170,0,3.642360
170,1,13.483783
170,2,11.661687
170,3,8.229069
170,4,13.137240
171,0,6.105496
171,1,7.272301
171,2,8.007081
171,3,8.759974
171,4,3.976245
172,0,12.230117
172,1,6.568548
172,2,7.867825
172,3,10.673122
172,4,13.123050
173,0,13.749432
173,1,13.727059
173,2,11.953103
173,3,3.651244
173,4,14.725405
174,0,8.705907
174,1,11.006225
174,2,9.677729
174,3,10.949185
174,4,7.591902
175,0,13.369383
175,1,14.188849
175,2,13.732445
175,3,15.062357
175,4,5.605276
176,0,9.997232
176,1,8.113544
176,2,11.558062
176,3,3.964144
176,4,11.951615
177,0,10.894810
177,1,4.496965
177,2,9.642605
177,3,9.906801
177,4,9.239245
178,0,7.417746
178,1,10.642788
178,2,10.566725
178,3,9.866005
178,4,7.618193
179,0,9.411618
179,1,11.031382
179,2,3.888623
179,3,10.329536
179,4,8.136525
180,0,4.259366
180,1,7.956044
180,2,12.371116
180,3,8.731618
180,4,11.244172
181,0,4.033369
181,1,12.798053
181,2,12.432782
181,3,7.730015
181,4,9.589429
182,0,10.737174
182,1,13.501010
182,2,12.725071
182,3,11.562084
182,4,14.509429
183,0,13.364899
183,1,10.153903
183,2,12.807618
183,3,12.814123
183,4,6.270221
184,0,6.720678
184,1,4.956204
184,2,9.882266
184,3,10.159357
184,4,11.061680
185,0,12.667685
185,1,10.232723
185,2,14.150643
185,3,3.975679
185,4,13.339299
186,0,12.517041
186,1,11.347694
186,2,13.061417
186,3,9.719980
186,4,4.562237
187,0,8.506185
187,1,6.626828
187,2,10.082274
187,3,9.012848
187,4,5.363523
188,0,5.237688
188,1,11.647018
188,2,9.416342
188,3,6.208570
188,4,12.291307
189,0,10.789475
189,1,8.417523
189,2,15.288694
189,3,14.408169
189,4,13.646806
190,0,5.743094
190,1,9.735435
190,2,8.119012
190,3,7.477062
190,4,4.812945
191,0,7.672297
191,1,6.136910
191,2,4.187095
191,3,7.421129
191,4,8.490288
192,0,12.468575
192,1,8.582834
192,2,13.327108
192,3,11.342417
192,4,14.074232
193,0,7.352139
193,1,8.218781
193,2,7.832438
193,3,6.272968
193,4,5.610803
194,0,10.692574
194,1,10.525894
194,2,7.806834
194,3,10.405396
194,4,11.200318
195,0,3.616536
195,1,11.328654
195,2,10.552315
195,3,10.195114
195,4,8.569268
196,0,13.560644
196,1,15.227373
196,2,14.461337
196,3,11.683248
196,4,4.582557
197,0,14.322104
197,1,11.916999
197,2,13.354240
197,3,11.691753
197,4,6.993226
198,0,6.562249
198,1,8.211386
198,2,3.816431
198,3,9.490144
198,4,7.819408
199,0,6.321961
199,1,9.610206
199,2,11.841119
199,3,11.446126
199,4,7.941316
200,0,5.586119
200,1,8.345164
200,2,4.925927
200,3,12.184288
200,4,11.213133
201,0,15.360724
201,1,10.320095
201,2,11.083128
201,3,12.181311
201,4,15.201236
202,0,6.058795
202,1,8.243111
202,2,9.725677
202,3,11.562732
202,4,4.787511
203,0,13.314520
203,1,11.332130
203,2,7.834539
203,3,11.298953
203,4,10.903977
204,0,7.848286
204,1,11.060169
204,2,6.789807
204,3,8.189377
204,4,9.920526
205,0,4.062795
205,1,11.943372
205,2,12.569623
205,3,9.958874
205,4,7.254079
206,0,8.500483
206,1,11.438140
206,2,6.534753
206,3,9.461094
206,4,3.712546
207,0,10.232889
207,1,6.179160
207,2,11.007815
207,3,3.956824
207,4,10.284484
208,0,10.025259
208,1,11.626368
208,2,7.946967
208,3,8.982791
208,4,4.149794
209,0,9.361882
209,1,7.595520
209,2,4.835068
209,3,10.034453
209,4,7.195162
210,0,9.006560
210,1,12.531041
210,2,12.244704
210,3,3.955064
210,4,10.770222
211,0,12.683998
211,1,14.016709
211,2,9.910858
211,3,3.839005
211,4,11.713834
212,0,8.851361
212,1,12.390067
212,2,7.412177
212,3,10.532951
212,4,12.808409
213,0,6.522161
213,1,9.963474
213,2,3.584879
213,3,7.923799
213,4,8.683918
214,0,13.276471
214,1,7.190197
214,2,12.432940
214,3,10.793897
214,4,8.224671
215,0,12.672530
215,1,12.277521
215,2,11.567803
215,3,8.953920
215,4,4.587498
216,0,4.636870
216,1,13.471998
216,2,13.088126
216,3,8.024084
216,4,11.186753
217,0,4.085467
217,1,9.533930
217,2,14.075850
217,3,13.386519
217,4,11.026471
218,0,9.863700
218,1,8.375501
218,2,10.517408
218,3,8.024729
218,4,10.731168
219,0,10.641466
219,1,10.804235
219,2,11.500222
219,3,8.456212
219,4,12.437811
220,0,12.924772
220,1,5.132862
220,2,8.939116
220,3,12.395204
220,4,9.246193
221,0,9.249414
221,1,10.214698
221,2,9.851007
221,3,9.950698
221,4,3.740383
222,0,13.071899
222,1,12.181831
222,2,7.370202
222,3,10.084616
222,4,13.814202
223,0,14.202935
223,1,13.960017
223,2,8.668467
223,3,7.776456
223,4,14.598873
224,0,11.931133
224,1,10.874832
224,2,10.970077
224,3,9.257221
224,4,6.427016
225,0,6.115098
225,1,11.252854
225,2,10.031207
225,3,9.795659
225,4,11.733051
226,0,8.229403
226,1,11.877108
226,2,11.649655
226,3,12.867197
226,4,10.765966
227,0,14.494452
227,1,15.383144
227,2,11.629498
227,3,15.000026
227,4,11.931310
228,0,10.564039
228,1,11.277679
228,2,12.447039
228,3,8.975556
228,4,11.707236
229,0,4.217755
229,1,13.264753
229,2,10.281789
229,3,11.942901
229,4,8.992454
230,0,12.165486
230,1,11.396844
230,2,7.025923
230,3,7.857945
230,4,5.158442
231,0,8.585346
231,1,9.301139
231,2,9.438262
231,3,10.867509
231,4,8.483621
232,0,11.403527
232,1,10.862929
232,2,4.145190
232,3,7.532801
232,4,10.239141
233,0,4.590385
233,1,13.367561
233,2,11.552032
233,3,15.025898
233,4,13.847098
234,0,12.061476
234,1,7.529962
234,2,3.677795
234,3,11.824771
234,4,9.709816
235,0,9.631257
235,1,8.373677
235,2,5.849360
235,3,9.386306
235,4,7.039199
236,0,11.386585
236,1,4.446073
236,2,7.618760
236,3,9.180542
236,4,7.747255
237,0,7.388327
237,1,12.207655
237,2,8.825446
237,3,13.264451
237,4,10.481935
238,0,13.682555
238,1,3.740095
238,2,10.651104
238,3,12.476755
238,4,11.935276
239,0,6.326268
239,1,12.052649
239,2,12.493893
239,3,10.472897
239,4,10.194372
240,0,8.650699
240,1,9.349153
240,2,11.838284
240,3,10.875470
240,4,10.660361
241,0,7.274561
241,1,4.408094
241,2,6.461823
241,3,8.732735
241,4,9.812710
242,0,9.429537
242,1,9.290843
242,2,10.256289
242,3,11.083425
242,4,12.567647
243,0,11.092497
243,1,10.635004
243,2,12.515795
243,3,4.986878
243,4,11.085238
244,0,10.618591
244,1,11.664226
244,2,12.887488
244,3,4.431344
244,4,12.467335
245,0,10.771996
245,1,9.087862
245,2,7.662510
245,3,5.773238
245,4,4.253822
246,0,12.560292
246,1,3.943225
246,2,12.908007
246,3,12.128039
246,4,8.924182
247,0,4.056161
247,1,8.693338
247,2,12.252339
247,3,8.419589
247,4,12.837525
248,0,7.421718
248,1,7.717038
248,2,6.131078
248,3,10.192539
248,4,4.956360
249,0,10.972310
249,1,11.294914
249,2,4.041806
249,3,12.672530
249,4,13.265717
250,0,8.709882
250,1,7.500109
250,2,9.713587
250,3,9.575942
250,4,9.237844
251,0,7.778745
251,1,9.406323
251,2,10.919999
251,3,8.750899
251,4,4.161276
252,0,9.402340
252,1,4.353046
252,2,12.310620
252,3,10.081496
252,4,13.195142
253,0,12.057508
253,1,10.082991
253,2,8.277385
253,3,10.965992
253,4,8.321633
254,0,8.719544
254,1,11.858558
254,2,7.419716
254,3,10.077851
254,4,4.300199
255,0,4.341095
255,1,9.593788
255,2,8.375080
255,3,6.322222
255,4,10.641308
256,0,8.936447
256,1,9.930063
256,2,11.546202
256,3,6.484890
256,4,11.117176
257,0,11.056460
257,1,12.993583
257,2,12.132388
257,3,11.227255
257,4,9.036024
258,0,8.919216
258,1,7.583074
258,2,10.454274
258,3,4.550238
258,4,8.270660
259,0,9.397452
259,1,10.510084
259,2,13.193815
259,3,9.398696
259,4,13.509691
260,0,9.819303
260,1,12.310283
260,2,8.032694
260,3,4.758741
260,4,12.219206
261,0,13.800530
261,1,10.337653
261,2,9.748883
261,3,8.744237
261,4,12.648147
262,0,5.152949
262,1,6.204658
262,2,10.152639
262,3,11.775667
262,4,12.776053
263,0,10.444647
263,1,10.096864
263,2,8.200660
263,3,6.561712
263,4,8.828088
264,0,11.122620
264,1,13.193058
264,2,6.948891
264,3,11.514112
264,4,14.351364
265,0,11.021419
265,1,11.280003
265,2,11.887893
265,3,9.194239
265,4,5.194410
266,0,8.161159
266,1,8.709713
266,2,6.768195
266,3,7.725189
266,4,3.710516
267,0,3.703515
267,1,7.544400
267,2,6.106201
267,3,10.257054
267,4,7.289800
268,0,5.768081
268,1,9.420690
268,2,7.522029
268,3,4.662218
268,4,9.479185
269,0,4.990851
269,1,7.241737
269,2,6.071520
269,3,8.178904
269,4,10.480378
270,0,4.493019
270,1,10.278285
270,2,10.874878
270,3,12.978005
270,4,13.898450
271,0,10.957333
271,1,6.235355
271,2,8.329338
271,3,11.808907
271,4,10.739981
272,0,5.935325
272,1,10.155816
272,2,4.776873
272,3,12.181458
272,4,11.935195
273,0,10.672965
273,1,14.046393
273,2,13.017500
273,3,11.612236
273,4,9.205250
274,0,13.348694
274,1,5.115986
274,2,11.459114
274,3,13.629945
274,4,9.425239
275,0,10.535234
275,1,5.806066
275,2,8.229941
275,3,9.263917
275,4,4.210229
276,0,6.116662
276,1,13.944686
276,2,13.043428
276,3,10.136996
276,4,12.012786
277,0,12.803923
277,1,10.750074
277,2,10.730617
277,3,8.503272
277,4,13.683370
278,0,4.417053
278,1,8.478379
278,2,10.101598
278,3,8.811855
278,4,9.433377
279,0,4.189711
279,1,6.688667
279,2,9.719112
279,3,10.427598
279,4,8.988758
280,0,7.709686
280,1,11.040259
280,2,9.077222
280,3,3.882433
280,4,7.948644
281,0,13.638645
281,1,8.775658
281,2,13.603057
281,3,12.604565
281,4,10.950017
282,0,10.922225
282,1,9.316308
282,2,11.287056
282,3,9.241076
282,4,11.255245
283,0,11.864934
283,1,9.924111
283,2,10.905661
283,3,8.339228
283,4,11.133043
284,0,8.617773
284,1,9.089104
284,2,4.598177
284,3,10.990946
284,4,11.252848
285,0,9.606108
285,1,11.390896
285,2,12.502295
285,3,7.278213
285,4,3.958477
286,0,10.144683
286,1,9.644175
286,2,4.092961
286,3,7.202035
286,4,11.103199
287,0,10.589031
287,1,11.815506
287,2,8.813239
287,3,8.686790
287,4,4.629934
288,0,13.389478
288,1,12.893257
288,2,11.713606
288,3,7.160846
288,4,9.099899
289,0,11.614204
289,1,8.070527
289,2,13.850999
289,3,13.910175
289,4,15.078298
290,0,7.750915
290,1,4.038247
290,2,9.708563
290,3,9.518501
290,4,11.049519
291,0,12.215617
291,1,8.879231
291,2,12.277228
291,3,8.124015
291,4,8.932117
292,0,10.184102
292,1,10.202255
292,2,4.423137
292,3,9.290241
292,4,8.111286
293,0,13.104361
293,1,9.101505
293,2,10.939330
293,3,13.217735
293,4,6.366843
294,0,7.716303
294,1,8.879620
294,2,11.612550
294,3,4.436004
294,4,9.927997
295,0,4.512311
295,1,9.640017
295,2,12.272170
295,3,11.236810
295,4,7.872035
296,0,12.699122
296,1,10.345165
296,2,13.312812
296,3,10.935968
296,4,3.986356
297,0,7.345391
297,1,6.291474
297,2,8.169746
297,3,7.719088
297,4,3.607578
298,0,8.667711
298,1,10.285281
298,2,3.887885
298,3,13.330895
298,4,12.878116
299,0,10.099026
299,1,7.939823
299,2,13.267559
299,3,14.408784
299,4,11.671138
300,0,9.685362
300,1,12.102980
300,2,12.093782
300,3,13.757668
300,4,11.572783
301,0,6.083815
301,1,5.016694
301,2,9.258309
301,3,9.275908
301,4,9.719560
302,0,10.266820
302,1,9.379106
302,2,11.290644
302,3,11.296842
302,4,9.290078
303,0,12.155561
303,1,11.226767
303,2,10.662637
303,3,10.889116
303,4,7.865029
304,0,13.076313
304,1,12.901090
304,2,4.012068
304,3,6.325007
304,4,10.440281
305,0,11.205746
305,1,7.920578
305,2,3.751671
305,3,11.359696
305,4,6.673675
306,0,7.020355
306,1,13.271879
306,2,11.511371
306,3,10.673852
306,4,11.242957
307,0,8.717954
307,1,8.118871
307,2,10.340829
307,3,3.655191
307,4,11.084070
308,0,3.879639
308,1,12.957262
308,2,13.029596
308,3,11.919655
308,4,9.486705
309,0,8.039196
309,1,14.860096
309,2,14.550080
309,3,9.835946
309,4,11.461392
310,0,9.945643
310,1,12.412664
310,2,6.327913
310,3,12.751291
310,4,9.023257
