Round, Selected Clients
96, 9, 2, 1, 4, 6
97, 9, 0, 1, 7, 2
98, 5, 9, 6, 0, 4
99, 6, 3, 7, 9, 4
100, 2, 6, 5, 7, 3
101, 2, 1, 7, 8, 5
102, 2, 1, 3, 4, 7
103, 3, 7, 8, 2, 9
104, 0, 7, 6, 5, 1
105, 3, 6, 7, 1, 0
106, 1, 7, 2, 3, 6
107, 2, 3, 8, 6, 7
108, 5, 7, 0, 8, 3
109, 3, 2, 4, 6, 1
110, 3, 5, 9, 7, 1
111, 1, 7, 4, 3, 8
112, 9, 4, 7, 0, 5
113, 7, 1, 2, 3, 8
114, 1, 2, 7, 4, 9
115, 3, 8, 4, 5, 9
116, 9, 6, 3, 0, 5
117, 3, 0, 4, 9, 2
118, 5, 8, 4, 0, 3
119, 8, 7, 1, 4, 5
120, 4, 3, 1, 8, 6
121, 3, 4, 2, 8, 5
122, 6, 7, 8, 5, 2
123, 6, 8, 3, 2, 7
124, 3, 1, 6, 2, 9
125, 7, 4, 9, 1, 3
126, 4, 0, 9, 3, 5
127, 6, 2, 1, 4, 8
128, 4, 5, 2, 9, 0
129, 8, 0, 5, 6, 2
130, 3, 0, 8, 9, 1
131, 5, 9, 3, 2, 8
132, 0, 3, 6, 5, 1
133, 3, 6, 7, 1, 0
134, 2, 7, 4, 1, 5
135, 9, 4, 2, 1, 6
136, 1, 4, 6, 3, 5
137, 9, 4, 3, 6, 5
138, 5, 9, 7, 4, 6
139, 8, 1, 6, 9, 3
140, 5, 1, 6, 0, 8
141, 2, 3, 0, 7, 6
142, 3, 6, 2, 9, 5
143, 5, 8, 6, 0, 7
144, 6, 4, 5, 9, 7
145, 6, 8, 5, 4, 2
146, 9, 6, 4, 2, 1
147, 7, 9, 0, 5, 3
148, 5, 1, 8, 9, 3
149, 5, 6, 7, 1, 0
150, 3, 9, 0, 5, 1
151, 6, 2, 1, 9, 7
152, 9, 1, 8, 2, 6
153, 4, 8, 7, 5, 3
154, 3, 2, 4, 1, 8
155, 6, 7, 3, 5, 1
156, 2, 3, 0, 1, 6
157, 7, 8, 6, 0, 1
158, 0, 1, 6, 5, 7
159, 6, 9, 2, 8, 7
160, 4, 3, 9, 7, 2
161, 1, 9, 5, 8, 4
162, 0, 6, 4, 8, 9
163, 9, 2, 1, 7, 8
164, 0, 9, 1, 8, 4
165, 4, 5, 0, 3, 8
166, 3, 6, 5, 2, 4
167, 7, 1, 0, 3, 5
168, 6, 5, 7, 2, 3
169, 1, 7, 6, 2, 0
170, 1, 7, 8, 0, 4
171, 7, 6, 1, 3, 4
172, 8, 1, 4, 7, 2
173, 6, 4, 1, 0, 9
174, 9, 1, 0, 6, 5
175, 8, 4, 0, 7, 6
176, 6, 5, 2, 4, 3
177, 3, 2, 0, 6, 1
178, 9, 6, 3, 5, 4
179, 7, 0, 4, 2, 6
180, 9, 1, 4, 0, 2
181, 0, 3, 5, 1, 2
182, 3, 5, 6, 7, 8
183, 4, 2, 7, 3, 1
184, 3, 6, 5, 1, 0
185, 9, 3, 7, 5, 2
186, 4, 7, 1, 8, 9
187, 2, 8, 5, 1, 0
188, 1, 7, 3, 5, 9
189, 8, 4, 6, 5, 9
190, 8, 5, 0, 7, 3
191, 9, 7, 8, 1, 3
192, 0, 4, 6, 8, 9
193, 9, 6, 2, 7, 3
194, 0, 7, 3, 5, 9
195, 7, 5, 8, 9, 3
196, 8, 0, 4, 1, 6
197, 1, 7, 3, 4, 9
198, 0, 8, 4, 6, 9
199, 6, 1, 9, 0, 3
200, 9, 4, 0, 6, 8
