Round,Selected Clients
152,5,2,9,6,7,8
153,3,7,1,2,9,8
154,3,2,5,4,7,8
155,7,0,1,3,4,6
156,7,9,4,8,0,5
157,0,6,9,4,8,1
158,9,1,2,0,3,7
159,0,9,2,5,7,3
160,6,4,5,8,9,7
161,1,6,4,8,5,0
162,8,6,2,9,5,1
163,6,2,9,5,1,3
164,8,6,5,1,3,4
165,4,8,9,1,2,5
166,4,1,6,3,2,8
167,4,7,3,1,9,2
168,8,3,9,0,6,7
169,6,7,8,5,1,2
170,2,6,9,0,3,5
171,5,4,7,9,8,6
172,5,2,7,9,8,1
173,6,8,5,0,3,9
174,4,6,3,7,2,5
175,1,7,4,9,3,8
176,2,7,9,3,5,4
177,8,7,5,0,4,6
178,1,3,7,0,4,8
179,8,7,4,5,0,3
180,5,1,0,7,3,6
181,6,7,9,3,0,4
182,3,0,8,2,9,4
183,2,4,3,5,0,6
184,9,0,7,4,5,8
185,0,2,4,1,5,7
186,6,4,8,0,7,5
187,8,5,6,3,1,2
188,2,7,0,4,3,5
189,1,7,5,0,4,9
190,9,8,3,7,1,2
191,3,9,6,1,4,2
192,5,8,7,3,0,6
193,9,3,2,0,7,4
194,6,3,7,4,5,2
195,2,9,7,1,4,0
196,3,1,2,0,8,4
197,0,8,6,9,7,4
198,1,8,2,9,6,4
199,6,7,3,5,1,2
200,8,7,0,5,9,1
