Round,ClientIndex,ExecutionTime(s)
32,3,11.820876
32,4,18.987608
33,0,9.512936
33,1,16.150642
33,2,5.636729
33,3,13.328581
33,4,19.646249
34,0,16.293577
34,1,7.893748
34,2,27.350555
34,3,23.455597
34,4,12.933191
35,0,11.325901
35,1,20.211856
35,2,14.864570
35,3,3.937431
35,4,7.803581
36,0,12.498894
36,1,16.425921
36,2,3.577023
36,3,6.436428
36,4,21.807786
37,0,26.198317
37,1,10.177646
37,2,18.206288
37,3,7.289447
37,4,15.340115
38,0,16.489889
38,1,7.294068
38,2,19.280337
38,3,22.124215
38,4,12.598274
39,0,9.243006
39,1,26.300283
39,2,22.484938
39,3,16.482529
39,4,5.351618
40,0,8.884661
40,1,3.579881
40,2,25.298603
40,3,11.946841
40,4,18.926303
41,0,7.777020
41,1,15.584443
41,2,12.436605
41,3,22.533335
41,4,2.491366
42,0,7.320991
42,1,10.087091
42,2,19.425685
42,3,13.502398
42,4,23.236865
43,0,17.115510
43,1,7.288472
43,2,14.299347
43,3,3.455701
43,4,20.593171
44,0,19.308431
44,1,15.860235
44,2,7.221380
44,3,22.151861
44,4,9.963121
45,0,8.862999
45,1,6.031061
45,2,23.050537
45,3,15.813061
45,4,12.297957
46,0,13.399122
46,1,24.093733
46,2,16.199865
46,3,9.533767
46,4,3.565130
47,0,27.765789
47,1,11.105190
47,2,16.398082
47,3,7.226063
47,4,20.254981
48,0,16.299784
48,1,20.982406
48,2,10.395957
48,3,12.851416
48,4,3.422231
49,0,18.191437
49,1,14.730116
49,2,6.449116
49,3,9.605002
49,4,22.001290
50,0,8.243100
50,1,12.115949
50,2,2.951791
50,3,22.216690
50,4,14.930521
51,0,11.615526
51,1,3.597741
51,2,28.872901
51,3,15.495754
51,4,21.551641
52,0,9.675767
52,1,3.605667
52,2,13.580767
52,3,17.497556
52,4,22.859924
53,0,11.827362
53,1,5.375419
53,2,8.241267
53,3,26.997029
53,4,19.040554
54,0,10.014786
54,1,17.204383
54,2,20.690267
54,3,5.906848
54,4,23.471293
55,0,7.985866
55,1,15.182642
55,2,25.423575
55,3,21.558991
55,4,18.080400
56,0,10.187322
56,1,2.835799
56,2,6.669997
56,3,18.316656
56,4,13.019378
57,0,2.821499
57,1,11.613151
57,2,18.590273
57,3,8.191185
57,4,24.931884
58,0,5.893998
58,1,3.406158
58,2,12.851241
58,3,19.117043
58,4,16.077704
59,0,18.126266
59,1,5.318866
59,2,23.376316
59,3,10.984631
59,4,8.411008
60,0,19.358014
60,1,13.125321
60,2,15.891695
60,3,5.284693
60,4,22.820292
61,0,7.563259
61,1,13.396453
61,2,3.723632
61,3,18.623167
61,4,22.111558
62,0,16.345748
62,1,7.229291
62,2,22.271387
62,3,3.734301
62,4,11.057621
63,0,11.968354
63,1,5.318212
63,2,24.809529
63,3,19.045320
63,4,9.152687
64,0,12.437152
64,1,15.802722
64,2,20.436069
64,3,5.973481
64,4,23.496147
65,0,3.623230
65,1,12.436891
65,2,9.940526
65,3,20.907841
65,4,15.885936
66,0,18.953717
66,1,7.056769
66,2,24.896761
66,3,9.840641
66,4,15.096109
67,0,21.942438
67,1,7.253989
67,2,11.148557
67,3,25.422961
67,4,13.963683
68,0,7.988591
68,1,17.536918
68,2,11.467442
68,3,26.466979
68,4,22.891384
69,0,3.939660
69,1,21.810240
69,2,7.426252
69,3,13.830167
69,4,10.283435
70,0,9.627579
70,1,28.461160
70,2,16.833387
70,3,24.754486
70,4,6.063694
71,0,21.558935
71,1,15.170410
71,2,5.392067
71,3,18.710335
71,4,11.410508
72,0,13.366789
72,1,22.912445
72,2,19.377833
72,3,26.379705
72,4,5.380524
73,0,18.729325
73,1,26.357620
73,2,9.912075
73,3,3.907672
73,4,15.215227
74,0,11.555452
74,1,21.534541
74,2,8.158026
74,3,4.739945
74,4,14.570570
75,0,22.889374
75,1,3.074364
75,2,5.621094
75,3,15.651109
75,4,10.967290
76,0,11.751762
76,1,21.703630
76,2,18.889563
76,3,25.199050
76,4,3.858354
77,0,5.294254
77,1,10.925903
77,2,18.258919
77,3,8.102828
77,4,14.760532
78,0,11.347045
78,1,15.200650
78,2,26.499982
78,3,3.412069
78,4,20.486385
79,0,16.521672
79,1,2.843030
79,2,27.027575
79,3,19.963648
79,4,10.697436
80,0,10.917768
80,1,17.894433
80,2,21.398841
80,3,3.198384
80,4,5.636697
81,0,14.230765
81,1,3.073267
81,2,9.377063
81,3,18.016900
81,4,20.798542
82,0,24.396509
82,1,3.459303
82,2,16.643446
82,3,10.723647
82,4,6.913547
83,0,7.914159
83,1,15.035082
83,2,21.636912
83,3,25.086173
83,4,17.807529
84,0,3.858943
84,1,9.800236
84,2,24.837440
84,3,17.639909
84,4,28.327749
85,0,3.558978
85,1,7.002949
85,2,13.634957
85,3,9.787750
85,4,21.506278
86,0,15.539671
86,1,8.866571
86,2,2.878484
86,3,12.698112
86,4,23.454112
87,0,2.909113
87,1,18.755335
87,2,12.730503
87,3,9.234899
87,4,5.697784
88,0,2.747328
88,1,13.869070
88,2,19.706110
88,3,6.088740
88,4,9.972214
89,0,7.325828
89,1,16.249864
89,2,10.165132
89,3,24.179981
89,4,13.424078
90,0,10.829166
90,1,20.611372
90,2,24.031343
90,3,7.330439
90,4,14.672769
91,0,12.341885
91,1,17.921417
91,2,6.443727
91,3,8.909573
91,4,14.821727
92,0,9.838751
92,1,16.251240
92,2,3.481975
92,3,13.198412
92,4,18.705910
93,0,19.327296
93,1,11.879864
93,2,3.194596
93,3,16.592164
93,4,8.463060
94,0,16.892999
94,1,3.500787
94,2,13.013375
94,3,6.284471
94,4,10.149079
95,0,24.364024
95,1,9.271367
95,2,3.946270
95,3,17.055278
95,4,28.240261
96,0,16.395020
96,1,12.810749
96,2,9.299298
96,3,3.934935
96,4,20.279705
97,0,18.033612
97,1,3.922733
97,2,13.375066
97,3,7.770293
97,4,10.872433
98,0,14.813725
98,1,8.927964
98,2,6.363592
98,3,20.073733
98,4,12.300916
99,0,14.148307
99,1,3.585180
99,2,16.964496
99,3,22.204256
99,4,11.343921
100,0,11.614492
100,1,15.141697
100,2,2.905825
100,3,18.439769
100,4,5.677402
101,0,3.838602
101,1,17.511088
101,2,20.292248
101,3,11.619893
101,4,27.420040
102,0,10.752195
102,1,7.306697
102,2,28.377305
102,3,22.429975
102,4,14.554852
103,0,5.985379
103,1,8.759058
103,2,16.472357
103,3,21.727664
103,4,12.606701
104,0,2.857560
104,1,11.567141
104,2,6.299407
104,3,22.186377
104,4,14.331549
105,0,23.971711
105,1,14.052481
105,2,16.834033
105,3,11.211999
105,4,5.974729
106,0,16.960216
106,1,5.972656
106,2,24.261620
106,3,13.108569
106,4,20.393908
107,0,7.083582
107,1,14.478742
107,2,10.937337
107,3,17.936199
107,4,20.740687
108,0,15.045408
108,1,7.274500
108,2,22.390077
108,3,18.504811
108,4,26.234703
109,0,14.772272
109,1,12.276924
109,2,3.865241
109,3,7.563432
109,4,17.259758
110,0,4.754040
110,1,11.703303
110,2,22.537041
110,3,20.038368
110,4,14.771554
111,0,16.063074
111,1,5.977757
111,2,22.500601
111,3,3.451010
111,4,9.069158
112,0,2.864583
112,1,13.009924
112,2,9.176555
112,3,18.315790
112,4,5.666367
113,0,7.181878
113,1,17.053298
113,2,19.874158
113,3,23.368366
113,4,11.020710
114,0,3.929254
114,1,16.006505
114,2,6.779177
114,3,13.528025
114,4,21.241431
115,0,2.495651
115,1,20.103700
115,2,4.980502
115,3,11.415133
115,4,16.679379
116,0,5.977848
116,1,18.463508
116,2,13.200231
116,3,3.195034
116,4,9.759673
117,0,6.726580
117,1,22.403815
117,2,11.987328
117,3,3.874930
117,4,15.357547
118,0,24.057178
118,1,3.599924
118,2,12.341040
118,3,6.383923
118,4,16.199297
119,0,16.733711
119,1,7.723135
119,2,12.900160
119,3,22.988148
119,4,19.529663
120,0,11.036796
120,1,7.192872
120,2,16.978828
120,3,23.420054
120,4,20.787712
121,0,3.544658
121,1,26.633928
121,2,15.966455
121,3,23.817486
121,4,8.762823
122,0,26.819474
122,1,5.975076
122,2,22.960924
122,3,11.233052
122,4,15.059616
123,0,7.415538
123,1,10.247129
123,2,3.546629
123,3,16.202483
123,4,23.404289
124,0,13.213757
124,1,19.490313
124,2,6.038113
124,3,23.200516
124,4,16.011767
125,0,5.275573
125,1,9.134758
125,2,12.638181
125,3,18.931932
125,4,15.464533
126,0,24.657980
126,1,6.970786
126,2,3.472953
126,3,16.768738
126,4,10.802324
127,0,21.257890
127,1,17.834640
127,2,10.651756
127,3,25.898934
127,4,7.239575
128,0,3.153671
128,1,5.609563
128,2,15.457175
128,3,22.444659
128,4,8.973777
129,0,4.732099
129,1,7.966904
129,2,10.790104
129,3,18.404886
129,4,24.402227
130,0,7.163796
130,1,15.985759
130,2,9.959565
130,3,26.746290
130,4,19.487369
131,0,5.286525
131,1,8.308296
131,2,21.200582
131,3,11.658108
131,4,18.720681
132,0,16.827149
132,1,3.420552
132,2,8.159686
132,3,20.269950
132,4,10.857838
133,0,3.722312
133,1,8.892038
133,2,27.926333
133,3,20.677773
133,4,16.810475
134,0,11.567379
134,1,22.275926
134,2,3.588604
134,3,25.123714
134,4,15.022206
135,0,3.933168
135,1,23.892313
135,2,18.520025
135,3,11.247291
135,4,7.387170
136,0,3.870260
136,1,21.831962
136,2,18.995056
136,3,11.032737
136,4,27.040558
137,0,14.677275
137,1,7.970372
137,2,10.786509
137,3,18.149677
137,4,5.102872
138,0,13.495591
138,1,21.410195
138,2,3.625629
138,3,25.258020
138,4,9.607308
139,0,11.776037
139,1,17.042489
139,2,7.926640
139,3,23.556179
139,4,20.736071
140,0,3.858103
140,1,17.325960
140,2,20.709582
140,3,13.858123
140,4,11.013494
141,0,19.594558
141,1,12.314080
141,2,15.759557
141,3,8.789952
141,4,5.990061
142,0,5.320590
142,1,9.010094
142,2,16.876807
142,3,22.827774
142,4,27.122585
143,0,6.958694
143,1,4.114739
143,2,10.454322
143,3,21.141132
143,4,13.244576
144,0,8.711462
144,1,3.865444
144,2,18.808042
144,3,24.070117
144,4,11.845019
145,0,2.525232
145,1,5.901030
145,2,18.926427
145,3,14.267764
145,4,8.980131
146,0,17.135885
146,1,10.117910
146,2,5.446112
146,3,20.730878
146,4,23.472095
147,0,3.494670
147,1,8.742836
147,2,22.790578
147,3,13.984051
147,4,16.463311
148,0,2.514439
148,1,16.683187
148,2,5.068647
148,3,9.749464
148,4,19.783074
149,0,3.471961
149,1,10.769782
149,2,7.310622
149,3,24.022396
149,4,16.759572
150,0,13.363962
150,1,3.975438
150,2,10.416315
150,3,6.827618
150,4,21.444238
151,0,21.446880
151,1,2.941098
151,2,17.481596
151,3,13.947516
151,4,11.040702
152,0,22.553201
152,1,7.433165
152,2,11.016658
152,3,16.431878
152,4,26.453622
153,0,15.258799
153,1,8.330949
153,2,23.211493
153,3,2.951518
153,4,11.796769
154,0,2.868260
154,1,18.591319
154,2,6.738183
154,3,22.034322
154,4,14.696264
155,0,16.154319
155,1,20.054069
155,2,5.390758
155,3,12.631484
155,4,23.589060
156,0,16.382795
156,1,3.948668
156,2,13.509139
156,3,9.960026
156,4,19.848831
157,0,11.390083
157,1,3.574393
157,2,18.642281
157,3,22.138255
157,4,24.992610
158,0,5.368035
158,1,23.129865
158,2,15.241771
158,3,11.352890
158,4,30.175635
159,0,7.943920
159,1,20.298572
159,2,16.419705
159,3,13.678504
159,4,24.129098
160,0,3.548448
160,1,11.422042
160,2,14.869709
160,3,24.845636
160,4,22.053241
161,0,15.798998
161,1,21.949583
161,2,18.402929
161,3,10.704857
161,4,7.180405
162,0,10.100913
162,1,15.980448
162,2,12.585488
162,3,22.314497
162,4,7.010337
163,0,16.728924
163,1,19.767801
163,2,5.461043
163,3,10.126805
163,4,13.227199
164,0,3.128738
164,1,6.495564
164,2,15.169681
164,3,18.271532
164,4,9.850276
165,0,13.798959
165,1,21.082415
165,2,8.851251
165,3,2.481019
165,4,17.247333
166,0,16.715272
166,1,3.496202
166,2,9.424980
166,3,23.868339
166,4,12.850633
167,0,6.713339
167,1,11.784330
167,2,23.225295
167,3,2.880007
167,4,19.683801
168,0,9.937306
168,1,20.150468
168,2,16.662125
168,3,6.046017
168,4,12.735498
169,0,19.168184
169,1,15.258309
169,2,11.717789
169,3,3.530794
169,4,8.828849
170,0,9.987202
170,1,17.915039
170,2,28.606099
170,3,6.072109
170,4,21.368659
171,0,18.058451
171,1,6.613073
171,2,3.826801
171,3,20.872213
171,4,10.100873
172,0,16.041435
172,1,3.557960
172,2,8.842286
172,3,18.869649
172,4,26.726919
173,0,10.099755
173,1,21.606943
173,2,12.837850
173,3,7.267888
173,4,16.271805
174,0,9.221234
174,1,17.042933
174,2,5.328283
174,3,22.878767
174,4,29.931899
175,0,18.499094
175,1,3.954532
175,2,10.262009
175,3,7.426139
175,4,15.595635
176,0,3.893374
176,1,7.402842
176,2,19.739619
176,3,16.864593
176,4,10.855992
177,0,7.289952
177,1,16.311169
177,2,19.165577
177,3,11.142107
177,4,23.044294
178,0,23.257233
178,1,2.882076
178,2,10.837511
178,3,13.655767
178,4,19.677451
179,0,21.495570
179,1,5.748914
179,2,18.069635
179,3,11.089576
179,4,2.912955
180,0,5.315191
180,1,23.257028
180,2,9.968518
180,3,16.906091
180,4,20.236111
181,0,6.857275
181,1,23.105384
181,2,19.727338
181,3,16.681582
181,4,10.223325
182,0,13.493380
182,1,20.554259
182,2,5.761598
182,3,2.568969
182,4,24.335507
183,0,6.931894
183,1,16.220427
183,2,20.018555
183,3,10.309228
183,4,23.818346
184,0,23.224968
184,1,19.396710
184,2,3.524426
184,3,11.542112
184,4,8.759299
185,0,3.884005
185,1,10.126105
185,2,12.942645
185,3,7.318997
185,4,20.087560
186,0,15.337498
186,1,19.189754
186,2,22.694049
186,3,12.484266
186,4,7.212453
187,0,14.579171
187,1,3.537677
187,2,7.375481
187,3,19.848242
187,4,27.746290
188,0,3.925820
188,1,28.418741
188,2,15.214000
188,3,22.405496
188,4,11.820851
189,0,7.307493
189,1,10.771855
189,2,13.485669
189,3,16.309113
189,4,22.292567
190,0,10.830192
190,1,22.501938
190,2,17.183105
190,3,14.302666
190,4,2.897683
191,0,7.939930
191,1,11.484983
191,2,18.692297
191,3,24.704810
191,4,28.190426
192,0,8.001770
192,1,11.570531
192,2,14.452964
192,3,24.358217
192,4,20.453721
193,0,3.624368
193,1,19.373556
193,2,7.502145
193,3,11.390152
193,4,25.367197
194,0,8.000837
194,1,20.214184
194,2,23.723000
194,3,14.178618
194,4,10.674375
195,0,10.340117
195,1,14.197600
195,2,6.829505
195,3,19.876942
195,4,3.950794
196,0,11.820891
196,1,4.797809
196,2,17.262086
196,3,14.851618
196,4,20.551968
197,0,11.148085
197,1,14.193808
197,2,7.782563
197,3,5.207492
197,4,18.760144
198,0,6.008322
198,1,18.713035
198,2,9.560473
198,3,15.333955
198,4,2.588698
199,0,3.774016
199,1,15.237312
199,2,18.708692
199,3,12.452813
199,4,9.641582
200,0,24.105094
200,1,20.445600
200,2,10.705893
200,3,2.859090
200,4,16.621163
